47030708,"ESCOVA FACIAL JATA 4ACESSORIO-PS20B",255,JATA,9,"ACESSÓRIOS E BATERIAS",900,"ACESSÓRIOS E BATERIAS",9000902,"ACESSÓRIOS                                        ",",00","17,90","11,91",não,não,não,sim,PS20B,"8421078031826 ","0,265","1,17",180,100,65,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030708 ","Cor: Branco  <BR>Acessórios Incluídos: 4 acessórios<BR>Estojo  <BR>Garantia: 2 anos<BR>-","Cor:Branco <br>Características:Limpeza facial<BR>Remove as impurezas e as células mortas da pele<BR>2 velocidades <br>Acessórios Incluídos:4 acessórios<BR>Estojo <br>Garantia:2 anos<br>",,,Não,
47030709,"SET TERAPEUTICO JATA PED.BASA-HS70B",255,JATA,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300341,"SAÚDE E BELEZA                                    ",",00","68,18","45,29",sim,não,não,não,HS70B,"8421078031208 ","2,915","4,573",231,360,55,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030709 ","Potência: 41 W<BR>Garantia: 2 anos<BR>-","Potência:41 W<br>Características:Calor terapêutico: especialmente indicado para melhor a circulação do sangue, aliviar a tensão muscular, a dor nas costas<BR>Mala aquecedora com pedras de basalto<BR>14 pedras de diferentes tamanhos<BR>Temperatura máxima das pedras: 7ºC<BR>Protecção contra sobreaquecimento <br>Garantia:2 anos<br>",,,Sim,
47030711,"DEPILAD JATA CERA-2TERMOSTAT.-DPC8B",255,JATA,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300333,"DEPILADORAS                                       ",",00","61,90","42,20",não,não,não,não,DPC8B,"8421078031895 ","1,87","8,788",260,260,130,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030711 ","Alimentação: Corrente  <BR>Cor: Branco  <BR>Acessórios Incluídos: Espátula  <BR>Garantia: 3 anos<BR>-","Alimentação:Corrente <br>Cor:Branco <br>Características:Depilação a cera quente: remove os pêlos pela raiz<BR>Depilação suave e eficaz<BR>2 tanques independentes para aquecimento e filtragem da cera<BR>2 termostatos e 2 luzes piloto independentes<BR>Modelo compacto e fácil de guardar<BR>Tampa anti-pó <br>Acessórios Incluídos:Espátula <br>Garantia:3 anos<br>",,,Sim,
47030712,"MASSAJAD.PES JATA PILHAS-465P-MS90B",255,JATA,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300337,"MASSAJADORES                                      ",",00","83,90","56,28",não,não,não,sim,MS90B,"8421078031918 ","2,1","34,188",220,370,420,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030712 ","Potência: 90 W<BR>Cor: Branco  <BR>Acessórios Incluídos: 4 acessórios  <BR>Garantia: 3 anos<BR>-","Potência:90 W<br>Cor:Branco <br>Características:Banheira de hidromassagem<BR>3 posições de funcionamento<BR>465 pontos de estimulação circulatória<BR>2 rolos e pontos de massagem<BR>Pés antideslizantes<BR>Função massagem: com ou sem água<BR>2 velocidades<BR>Remove as impurezas e as células mortas da pele <br>Acessórios Incluídos:4 acessórios <br>Garantia:3 anos<br>",,,Não,
47030715,"BAL.WC JATA DIG.180KG.VIDRO-BR.-495",255,JATA,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300335,"BALANÇAS DE W.C.                                  ",",00","17,90","11,91",não,não,não,não,495,"8436017657265 ","1,78","6,037",50,345,350,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030715 ","Capacidade Máxima: 180 Kg<BR>Graduação: 100 gr  <BR>Sistema: Digital  <BR>Cor: Branco  <BR>Garantia: 3 anos<BR>-","Capacidade Máxima:180 Kg<br>Graduação:100 gr <br>Sistema:Digital <br>Cor:Branco <br>Características:Base em vidro de segurança Temperit com 6 mm de espessura<BR>Grande visor LCD de 4 dígitos<BR>4 sensores de elevada precisão<BR>Liga automaticamente<BR>Desliga-se automaticamente<BR>Indicador peso excessivo<BR>Interruptor para conversão de kg, lb e st<BR>Avisador de bateria fraca <br>Garantia:3 anos<br>",,,Sim,
47030716,"BAL.WC JATA DIG.180KG.VIDRO    -450",255,JATA,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300335,"BALANÇAS DE W.C.                                  ",",00","22,79","15,44",sim,não,não,não,450,"8436017657654 ","1,92","6,475",50,370,350,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030716 ","Capacidade Máxima: 180 Kg<BR>Graduação: 100 gr  <BR>Sistema: Digital  <BR>Cor: Preto / verde  <BR>Garantia: 3 anos<BR>-","Capacidade Máxima:180 Kg<br>Graduação:100 gr <br>Sistema:Digital <br>Cor:Preto / verde <br>Características:Base em vidro de segurança Temperit com 6 mm de espessura<BR>Grande visor LCD de 4 dígitos<BR>4 sensores de elevada precisão<BR>Liga automaticamente<BR>Desliga-se automaticamente<BR>Indicador peso excessivo<BR>Interruptor para conversão de kg, lb e st<BR>Avisador de bateria fraca <br>Garantia:3 anos<br>",,,Sim,
47030718,"BAL.COZ JATA MEC.5KG.TAÇA IX -612NA",255,JATA,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100318,"BALANÇAS DE COZINHA                               ",",00","27,90","18,95",não,não,não,sim,612NA,"8436017657777 ","1,15","8,97",230,260,150,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030718 ","Capacidade Máxima: 5 Kg<BR>Graduação: 25 gr  <BR>Sistema: Mecânica  <BR>Cor: Laranja  <BR>Garantia: 3 anos<BR>-","Capacidade Máxima:5 Kg<br>Graduação:25 gr <br>Sistema:Mecânica <br>Cor:Laranja <br>Características:Recipiente em aço inoxidável<BR>Grande capacidade<BR>Estrutura metálica<BR>Controlo manual de ajustamento e tara<BR>Visor de fácil leitura<BR>Adequada para utilização alimentar <br>Garantia:3 anos<br>",,,Não,
47030719,"BAL.COZ JATA MEC.5KG.TAÇA IX -612VE",255,JATA,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100318,"BALANÇAS DE COZINHA                               ",",00","27,90","18,95",não,não,não,sim,612VE,"8436017657784 ","1,135","8,97",230,260,150,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030719 ","Capacidade Máxima: 5 Kg<BR>Graduação: 25 gr  <BR>Sistema: Mecânica  <BR>Cor: Verde  <BR>Garantia: 3 anos<BR>-","Capacidade Máxima:5 Kg<br>Graduação:25 gr <br>Sistema:Mecânica <br>Cor:Verde <br>Características:Recipiente em aço inoxidável<BR>Grande capacidade<BR>Estrutura metálica<BR>Controlo manual de ajustamento e tara<BR>Visor de fácil leitura<BR>Adequada para utilização alimentar <br>Garantia:3 anos<br>",,,Não,
47030725,"SET JATA 2 FRIG.ECOL.INDUÇÃO -SETSP",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600362,"FRIGIDEIRAS                                       ",",00","36,90","24,33",não,não,não,sim,SETSP,"8436017657739 ","1,2","7,224",430,240,70,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030725 ","Dimensão do Produto: 20 e 24 cm<BR>Cor: Silver  <BR>Garantia: 2 anos<BR>-","Dimensão do Produto:20 e 24 cm<br>Cor:Silver <br>Características:Revestimento de pedra ecológica isenta de PFOA<BR>Estrutura de alumínio<BR>Perfeita distribuição do calor<BR>Toque aborrachado na pega<BR>Fácil limpeza<BR>Preparada para todos os fogões, incluindo o de indução <br>Garantia:2 anos<br>",,,Não,
47030726,"LIQUIDIF JATA MANUAL-BRANCA    -995",255,JATA,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100316,"LIQUIDIFICADORAS                                  ",",00","26,15","17,36",não,não,não,sim,995,"8436017657753 ","1,19","7,062",130,265,205,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47030726 ","Cor: Branco  <BR>Acessórios Incluídos: Recipiente com pega e filtro  <BR>Garantia: 2 anos<BR>-","Cor:Branco <br>Características:Liquidifica e espreme fruta, legumes e hortaliças<BR>Mais sabor, mantendo todas as vitaminas e antioxidantes<BR>Isento de BPA<BR>Botão para bloquear e desbloquear<BR>Ventosa de fixação<BR>Desmontável para facilitar a limpeza <br>Acessórios Incluídos:Recipiente com pega e filtro <br>Garantia:2 anos<br>",,,Não,
