47031121,"WOK JATA 20CM.STONITE-INDUÇ.-SEW20M",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","19,90","13,31",não,não,não,não,SEW20M,"8436017656633 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031121 ","Dimensão do Produto: 20 cm<BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Dimensão do Produto:20 cm<br>Cor:Preto <br>Características:Revestimento de Stonite<BR>Exterior com um silicone<BR>Estrutura de alumínio forjado<BR>Adequado para todos os fogões<BR>Pega à prova de fogo <br>Garantia:2 anos<br>",,,Não,
47031122,"WOK JATA 24CM.STONITE-INDUÇ.-SEW24M",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","21,90","14,72",não,não,não,não,SEW24M,"8436017656657 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031122 ","Dimensão do Produto: 24 cm<BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Dimensão do Produto:24 cm<br>Cor:Preto <br>Características:Revestimento de Stonite<BR>Exterior com um silicone<BR>Estrutura de alumínio forjado<BR>Adequado para todos os fogões<BR>Pega à prova de fogo <br>Garantia:2 anos<br>",,,Não,
47031123,"WOK JATA 28CM.STONITE-INDUÇ.-SEW28M",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","23,90","16,13",não,não,não,não,SEW28M,"8436017656671 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031123 ","Dimensão do Produto: 28 cm<BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Dimensão do Produto:28 cm<br>Cor:Preto <br>Características:Revestimento de Stonite<BR>Exterior com um silicone<BR>Estrutura de alumínio forjado<BR>Adequado para todos os fogões<BR>Pega à prova de fogo <br>Garantia:2 anos<br>",,,Não,
47031124,"CONCHA JATA ESSENTIAL          -AC1",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","4,90","2,99",não,não,não,não,AC1,"8436017660142 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031124 ","Cor: Preto  <BR>Garantia: 2 anos<BR>-","Cor:Preto <br>Características:Pega ergonómica<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Resistência ao calor acima de 200ºC<BR>Lavável na máquina<BR>Nylon <br>Garantia:2 anos<br>",,,Não,
47031125,"COLHER JATA GRANDE-ESSENTIAL   -AC2",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","3,90","2,64",não,não,não,não,AC2,"8436017660159 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031125 ","Cor: Preto  <BR>Garantia: 2 anos<BR>-","Cor:Preto <br>Características:Pega ergonómica<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Resistência ao calor acima de 200ºC<BR>Lavável na máquina<BR>Nylon <br>Garantia:2 anos<br>",,,Não,
47031126,"COLHER JATA ESPARGUETE-ESSENTIA-AC3",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","3,90","2,64",não,não,não,não,AC3,"8436017660166 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031126 ","Cor: Preto  <BR>Garantia: 2 anos<BR>-","Cor:Preto <br>Características:Pega ergonómica<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Resistência ao calor acima de 200ºC<BR>Lavável na máquina<BR>Plástico <br>Garantia:2 anos<br>",,,Não,
47031127,"ESPATULA JATA ESSENTIAL        -AC4",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","3,90","2,64",não,não,não,não,AC4,"8436017660173 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031127 ","Cor: Preto  <BR>Garantia: 2 anos<BR>-","Cor:Preto <br>Características:Pega ergonómica<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Resistência ao calor acima de 200ºC<BR>Lavável na máquina<BR>Nylon <br>Garantia:2 anos<br>",,,Não,
47031128,"ESCUMADEIRA JATA ESSENTIAL     -AC5",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","3,90","2,64",não,não,não,não,AC5,"8436017660180 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031128 ","Cor: Preto  <BR>Garantia: 2 anos<BR>-","Cor:Preto <br>Características:Pega ergonómica<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Resistência ao calor acima de 200ºC<BR>Lavável na máquina<BR>Nylon <br>Garantia:2 anos<br>",,,Não,
47031129,"CORTA PIZZA JATA ESSENTIAL    -AC21",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","3,90","2,28",não,não,não,não,AC21,"8436017660197 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031129 ","Cor: Preto / Aço inoxidável  <BR>Garantia: 2 anos<BR>-","Cor:Preto / Aço inoxidável <br>Características:Diâmetro: 65 mm<BR>Pega ergonómica de silicone TPR antideslizante<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Pode ser lavado na M.L.L. <br>Garantia:2 anos<br>",,,Não,
47031130,"LAMINADOR JATA INOX-ESSENTIAL -AC22",255,JATA,3,"PEQUENOS DOMÉSTICOS",360,"ARTIGOS DE MENAGE",3600366,"PEQ.APARELHOS COZINHA                             ",",00","2,90","1,93",não,não,não,não,AC22,"8436017660203 ","0,05","0,308",220,70,20,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=47031130 ","Cor: Preto / Aço inoxidável  <BR>Garantia: 2 anos<BR>-","Cor:Preto / Aço inoxidável <br>Características:Pega ergonómica de silicone TPR antideslizante<BR>Higiénico e saudável, de acordo com a norma FDA e LFGB<BR>Pode ser lavado na M.L.L. <br>Garantia:2 anos<br>",,,Não,
