48430009,"MODELADOR BRAUN 1000W.-SERIES5/AS530",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300338,"MODELADORES                                       ",",00","47,99","28,68",não,não,não,não,4210201631644,"4210201334873 ","0,868","6,275",215,417,70,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430009 ","Potência: 1000 W<BR>Nº de Temperaturas: 3  <BR>Tipo de Equipamento: Escova  <BR>Cor: Silver/lavanda  <BR>Garantia: 2 anos<BR>-","Potência:1000 W<br>Nº de Temperaturas:3 <br>Tipo de Equipamento:Escova <br>Cor:Silver/lavanda <br>Características:Escova grande redonda de 38mm <BR>Escova redonda mais pequena <br>Garantia:2 anos<br>",,,Sim,
48430024,"TORRAD BRAUN 1000W.1F.BRANCA  -HT500",442,"BRAUN  - CASA E COZINHA",3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100315,"TORRADEIRAS                                       ",",00","42,00","28,15",não,não,não,sim,OX81260906,"4210201343028 ","2,546","15,436",222,424,164,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430024 ","Potência: 1000 W<BR>Nº de Fendas: 1  <BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:1000 W<br>Nº de Fendas:1 <br>Cor:Branco <br>Características:Vários níveis de tostagem<BR>Ampla ranhura<BR>Sistema de expulsão manual com botão de cancelamento<BR>Função de reaquecimento e descongelação<BR>Sistema de pão centrado e anti-compressão<BR>Paredes exteriores frias<BR>Bandeja para migalhas removível <br>Garantia:2 anos<br>",,,Não,
48430048,"TORRAD BRAUN 1000W.2F.BRANCA  -HT400",442,"BRAUN  - CASA E COZINHA",3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100315,"TORRADEIRAS                                       ",",00","37,00","24,79",não,não,não,sim,OX81260904,"4210201372271 ","2,129","13,92",240,290,200,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430048 ","Potência: 1000 W<BR>Nº de Fendas: 2  <BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:1000 W<br>Nº de Fendas:2 <br>Cor:Branco <br>Características:Vários níveis de tostagem<BR>Ampla ranhura<BR>Sistema de expulsão manual com botão de cancelamento<BR>Função de reaquecimento e descongelação<BR>Sistema de pão centrado e anti-compressão<BR>Paredes exteriores frias<BR>Bandeja para migalhas removível <br>Garantia:2 anos<br>",,,Não,
48430103,"M.BARBEAR BRAUN -SMARTCONTROLCLASSIC",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","68,99","44,18",não,não,não,sim,4210201037637,"4210201037637 ","0,55","2,852",230,155,80,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430103 ","Tipo de Cabeças: Flutuante  <BR>Bateria: 30 minutos  <BR>Tempo de Carga: 1 hora  <BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Tipo de Cabeças:Flutuante <br>Bateria:30 minutos <br>Tempo de Carga:1 hora <br>Cor:Preto <br>Características:Grelha Smartfoil<BR>Sistema com cabeça estreita de precisão<BR>Cabeça de corte totalmente lavável<BR>Pente aparador<BR>Sistema de corte de tripla acção <br>Garantia:2 anos<br>",,,Não,
48430106,"APAR.NASAL BRAUN PILHAS-2ACESS.-EN10",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","22,99","13,77",não,não,não,sim,4210201574620,"4210201574620 ","0,15","0,594",30,110,180,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430106 ","Bateria: 2 Horas  <BR>Alimentação: Pilhas  <BR>Cor: Silver  <BR>Garantia: 2 anos<BR>-","Bateria:2 Horas <br>Alimentação:Pilhas <br>Cor:Silver <br>Características:2 acessórios aparadores <BR>Cabeça lavável água corrente <BR>Tampa protectora <br>Garantia:2 anos<br>",,,Não,
48430110,"ESC.DENTES BRAUN   -VITALITYPROWHITE",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300334,"ESCOVAS DE DENTES                                 ",",00","25,99","15,97",não,não,não,sim,4210201850540,"4210201850540 ","0,3","7,762",135,230,250,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430110 ","Alimentação: Eléctrica Recarregável  <BR>R.P.M.: 7.600 oscilações/min  <BR>Cor: Branco / azul  <BR>Garantia: 2 anos<BR>-","Alimentação:Eléctrica Recarregável <br>R.P.M.:7.600 oscilações/min <br>Cor:Branco / azul <br>Características:Filamentos indicator <BR>Inclui 1 recarga branqueadora <br>Garantia:2 anos<br>",,,Não,
48430119,"DEPILAD BRAUN SILK&SOFT-BIKIN-LS5160",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300333,"DEPILADORAS                                       ",",00","39,99","24,91",não,não,não,não,4210201192619,"4210201192619 ","1,11","2,691",230,180,65,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430119 ","Alimentação: A Pilhas  <BR>Cor: Branco / azul  <BR>Garantia: 2 anos<BR>-","Alimentação:A Pilhas <br>Cor:Branco / azul <br>Características:Lady Shaver -Banda SoftStrip <BR>Almofada EasyGlide <BR>Acessório Optishave para um maior apurado a acessório OptiTrim para o contorno da linha do biquini <BR>Pode ser utilizada em seco ou húmido <br>Garantia:2 anos<br>",,,Não,
48430133,"MODELADOR BRAUN PROF.ION-SERIES7/EC1",262,BRAUN,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300338,"MODELADORES                                       ",",00","54,99","33,62",não,não,não,não,4210201644408,"4210201612377 ","0,52","3,744",80,360,130,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430133 ","Potência: 35 W<BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Potência:35 W<br>Cor:Preto <br>Características:Temperatura: 130ºC-180ºC <BR>Profissional <BR>Tecnologia iónica Satin Care <BR>Sistema Satin Care Protec para modeladores com cilindro de cerâmica <BR>Painel electrónico informativo <BR>Aquecimento rápido (60 segundos) <BR>Sistema de segurança: desliga-se automaticamente após 30 minutos <br>Garantia:2 anos<br>",,,Sim,
48430138,"REC BRAUN P/ESC.DENT.(3)   -3D WHITE",262,BRAUN,9,"ACESSÓRIOS E BATERIAS",900,"ACESSÓRIOS E BATERIAS",9000902,"ACESSÓRIOS                                        ",",00","14,99","7,92",sim,não,não,não,4210201849339,"4210201747024 ","0,032","0,264",220,60,20,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430138 ","Características: 3 recargas branqueadoras para Escova Eléctrica<BR>Filamentos Flexisoft e Indicator  <BR>-","Características:3 recargas branqueadoras para Escova Eléctrica<BR>Filamentos Flexisoft e Indicator <br>",,,Sim,
48430139,"REC BRAUN P/ESC.DENT.(3)-S.POWERKIDS",262,BRAUN,9,"ACESSÓRIOS E BATERIAS",900,"ACESSÓRIOS E BATERIAS",9000902,"ACESSÓRIOS                                        ",",00","15,99","6,65",sim,não,não,não,4210201781950,"4210201781950 ","0,13","0,264",20,60,220,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48430139 ","Características: 3 recargas de Escova Eléctrica<BR>Cabeça Power Tip<BR>Filamentos Flexisoft  <BR>-","Características:3 recargas de Escova Eléctrica<BR>Cabeça Power Tip<BR>Filamentos Flexisoft <br>",,,Não,
