46230154,"APAR.CABELO/BARBA BABYLIS.REC.  -E962E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","79,90","53,92",não,não,não,sim,E962E,"3030050122121 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230154 ","Bateria: 40 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Aço inoxidável  <BR>Acessórios Incluídos: Maleta<BR>Escova de limpeza<BR>Óleo lubrificante<BR>Pente  <BR>Garantia: 3 anos<BR>-","Bateria:40 minutos <br>Alimentação:Recarregável <br>Cor:Aço inoxidável <br>Características:LED: indicador de bateria<BR>Lâminas profissionais XXL 45 mm<BR>Afiado eletroquímico excecional<BR>Motor management: regulação eletrónica da força de corte<BR>Lâmina móvel robusta: 0,8 mm espessura<BR>Lâmina fixa precisa: 4 mm espessura<BR>Alto rendimento: motor profissional<BR>Precisão extrema: 0,6 mm precisão<BR>8 guias corte (3 - 25 mm)<BR>Alavanca para ajuste de precisão<BR>1 guia barba: 0,5 a 3 mm<BR>Lavável <br>Acessórios Incluídos:Maleta<BR>Escova de limpeza<BR>Óleo lubrificante<BR>Pente <br>Garantia:3 anos<br>",,,Não,
46230155,"APAR.CABELO BABYLIS.REC.PROFISS.-E933E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","33,50","22,62",sim,não,não,não,E933E,"3030050127652 ","0,485","16,8",200,140,600,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230155 ","Posições de Corte: 37  <BR>Bateria: 30 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Silver / Preto  <BR>Acessórios Incluídos: Escova de limpeza<BR>Óleo lubrificante  <BR>Garantia: 3 anos<BR>-","Posições de Corte:37 <br>Bateria:30 minutos <br>Alimentação:Recarregável <br>Cor:Silver / Preto <br>Características:Lâminas profissionais XXL 45 mm<BR>Função Turbo<BR>Precisão extrema: 0,7 mm precisão<BR>8 guias corte (3 - 25 mm)<BR>LED indicador de bateria <br>Acessórios Incluídos:Escova de limpeza<BR>Óleo lubrificante <br>Garantia:3 anos<br>",,,Sim,
46230156,"APAR.CABELO BABYLIS.REC.PROFISS.-E934E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","42,65","28,78",sim,não,não,não,E934E,"3030050127669 ","0,655","3,675",210,250,70,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230156 ","Posições de Corte: 37  <BR>Bateria: 30 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Silver  <BR>Acessórios Incluídos: Maleta<BR>Escova de limpeza<BR>Óleo lubrificante  <BR>Garantia: 3 anos<BR>-","Posições de Corte:37 <br>Bateria:30 minutos <br>Alimentação:Recarregável <br>Cor:Silver <br>Características:Lâminas profissionais XXL 45 mm<BR>Função Turbo<BR>Precisão extrema: 0,7 mm precisão<BR>8 guias corte (3 - 25 mm)<BR>LED indicador de bateria <br>Acessórios Incluídos:Maleta<BR>Escova de limpeza<BR>Óleo lubrificante <br>Garantia:3 anos<br>",,,Sim,
46230157,"APAR.CABELO BABYLIS.REC.+PERFILA-E935E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","54,90","37,05",não,não,não,sim,E935E,"3030050127676 ","0,745","3,822",210,260,70,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230157 ","Posições de Corte: 37  <BR>Bateria: 30 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Silver  <BR>Acessórios Incluídos: Maleta<BR>Escova de limpeza<BR>Óleo lubrificante  <BR>Garantia: 3 anos<BR>-","Posições de Corte:37 <br>Bateria:30 minutos <br>Alimentação:Recarregável <br>Cor:Silver <br>Características:Lâminas profissionais XXL 45 mm<BR>Função Turbo<BR>Precisão extrema: 0,7 mm precisão<BR>8 guias corte (3 - 25 mm)<BR>Perfilador de precisão<BR>LED indicador de bateria <br>Acessórios Incluídos:Maleta<BR>Escova de limpeza<BR>Óleo lubrificante <br>Garantia:3 anos<br>",,,Não,
46230158,"APAR.NARIZ/ORELHAS BABYLIS.PILHA-E650E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","14,90","10,05",não,não,não,não,E650E,"3030050106879 ","0,115","0,6",150,100,40,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230158 ","Alimentação: Pilhas  <BR>Cor: Preto  <BR>Garantia: 3 anos<BR>-","Alimentação:Pilhas <br>Cor:Preto <br>Características:Sistema de corte circular<BR>Útil para pelos do nariz e orelhas<BR>Lavável debaixo de água <br>Garantia:3 anos<br>",,,Não,
46230159,"APAR.NARIZ/ORELHAS BABYLIS.PILHA-E652E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","19,90","13,43",não,não,não,não,E652E,"3030050106886 ","0,115","0,6",150,100,40,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230159 ","Alimentação: Pilhas  <BR>Cor: Preto  <BR>Acessórios Incluídos: Linear sobrancelha  <BR>Garantia: 3 anos<BR>-","Alimentação:Pilhas <br>Cor:Preto <br>Características:Sistema de corte circular<BR>Útil para pelos do nariz e orelhas<BR>Lavável debaixo de água <br>Acessórios Incluídos:Linear sobrancelha <br>Garantia:3 anos<br>",,,Não,
46230160,"APAR.BARBA BABYLIS.REC.WTECH-PR.-T800E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","34,90","23,56",não,não,não,não,T800E,"3030050120868 ","0,33","1,885",200,145,65,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230160 ","Bateria: 60 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Preto  <BR>Garantia: 3 anos<BR>-","Bateria:60 minutos <br>Alimentação:Recarregável <br>Cor:Preto <br>Características:Tecnologia Wtech: captura total do pelo<BR>Lâminas mais largas: 35 mm<BR>CMS Lâmina amovível<BR>Lâminas auto lubrificadas<BR>Roda de seleção<BR>Precisão: 0,5 mm<BR>2 guias corte<BR>De 1 a 20 mm <br>Garantia:3 anos<br>",,,Não,
46230161,"APAR.BARBA BABYLIS.REC.WTECH-BR.-T810E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","38,30","25,84",sim,não,não,não,T810E,"3030050120875 ","0,34","1,96",200,140,70,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230161 ","Bateria: 60 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Branco  <BR>Garantia: 3 anos<BR>-","Bateria:60 minutos <br>Alimentação:Recarregável <br>Cor:Branco <br>Características:Tecnologia Wtech: captura total do pelo<BR>Lâminas mais largas: 35 mm<BR>CMS Lâmina amovível<BR>Lâminas auto lubrificadas<BR>Roda de seleção<BR>Precisão: 0,5 mm<BR>2 guias corte<BR>De 1 a 20 mm <br>Garantia:3 anos<br>",,,Sim,
46230162,"APAR.BARBA BABYLIS.REC.WTECH-PR.-T820E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","49,90","33,67",não,não,não,não,T820E,"3030050120882 ","0,355","1,932",205,145,65,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230162 ","Bateria: 60 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Preto  <BR>Garantia: 3 anos<BR>-","Bateria:60 minutos <br>Alimentação:Recarregável <br>Cor:Preto <br>Características:Tecnologia Wtech: captura total do pelo<BR>Lâminas mais largas: 35 mm<BR>CMS Lâmina amovível<BR>Lâminas auto lubrificadas<BR>Roda de seleção<BR>Precisão: 0,5 mm<BR>2 guias corte<BR>De 1 a 20 mm <br>Garantia:3 anos<br>",,,Não,
46230163,"APAR.BARBA BABYLIS.REC.WTECH-PR.-T830E",491,BABYLISS,3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","47,21","31,86",sim,não,não,não,T830E,"3030050122237 ","0,365","1,885",65,145,200,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=46230163 ","Bateria: 60 minutos  <BR>Alimentação: Recarregável  <BR>Cor: Preto  <BR>Garantia: 3 anos<BR>-","Bateria:60 minutos <br>Alimentação:Recarregável <br>Cor:Preto <br>Características:Tecnologia Wtech: captura total do pelo<BR>Lâminas mais largas: 35 mm<BR>CMS Lâmina amovível<BR>Lâminas auto lubrificadas<BR>Roda de seleção<BR>Precisão: 0,5 mm<BR>2 guias corte<BR>De 1 a 20 mm<BR>De 21 a 35 mm: especial barba longa <br>Garantia:3 anos<br>",,,Sim,
