48830050,"M.L.ALTA PRESSÃO KARCHER 110B.-K2BASIC",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","145,90","88,03",não,não,não,não,1.673-155.0,"4039784731219 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830050 ","Potência: 1400 W<BR>Pressão: 110 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (3 m)  <BR>Garantia: 2 anos<BR>-","Potência:1400 W<br>Pressão:110 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Utilização de detergente através de aspiração <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (3 m) <br>Garantia:2 anos<br>",,,Não,
48830051,"M.L.ALTA PRESSÃO KARCHER -K2FULLC.HOME",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","243,90","147,16",não,não,não,não,1.673-404.0,"4054278246253 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830051 ","Potência: 1400 W<BR>Pressão: 110 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico Turbo<BR>Mangueira de alta pressão (4 m)<BR>Kit para casa  <BR>Garantia: 2 anos<BR>-","Potência:1400 W<br>Pressão:110 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q<BR>Sistema Quick Connect<BR>Filtro de água em malha fina<BR>Utilização de detergente através de aspiração <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico Turbo<BR>Mangueira de alta pressão (4 m)<BR>Kit para casa <br>Garantia:2 anos<br>",,,Não,
48830052,"M.L.ALTA PRESSÃO KARCHER -K2FULLCO.CAR",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","214,90","129,71",não,não,não,não,1.673-408.0,"4054278246581 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830052 ","Potência: 1400 W<BR>Pressão: 110 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico Turbo<BR>Mangueira de alta pressão (4 m)<BR>Kit para carro  <BR>Garantia: 2 anos<BR>-","Potência:1400 W<br>Pressão:110 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q<BR>Sistema Quick Connect<BR>Filtro de água em malha fina<BR>Utilização de detergente através de aspiração <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico Turbo<BR>Mangueira de alta pressão (4 m)<BR>Kit para carro <br>Garantia:2 anos<br>",,,Não,
48830053,"M.L.ALTA PRESSÃO KARCHER K2FULLCONTROL",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","190,90","114,84",não,não,não,não,1.673-400.0,"4054278158136 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830053 ","Potência: 1400 W<BR>Pressão: 110 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (4 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1400 W<br>Pressão:110 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q<BR>Filtro de água em malha fina<BR>Utilização de detergente através de aspiração <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (4 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
48830054,"M.L.ALTA PRESSÃO KARCHER -K2PR.FUL.CON",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","243,90","147,16",não,não,não,não,1.673-420.0,"4054278158143 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830054 ","Potência: 1400 W<BR>Pressão: 110 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1400 W<br>Pressão:110 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q<BR>Filtro de água em malha fina<BR>Utilização de detergente através de depósito <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
48830055,"M.L.ALTA PRESSÃO KARCHER 120BAR-K3.190",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","283,90","171,46",não,não,não,não,1.601-810.0,"4039784715103 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830055 ","Potência: 1600 W<BR>Pressão: 120 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)  <BR>Garantia: 2 anos<BR>-","Potência:1600 W<br>Pressão:120 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Refrigeração a água<BR>Depósito de detergente: 0,8 L <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m) <br>Garantia:2 anos<br>",,,Não,
48830056,"M.L.ALTA PRESSÃO KARCHER 120BARS-K3CAR",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","277,90","167,87",não,não,não,não,1.601-819.0,"4039784951136 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830056 ","Potência: 1600 W<BR>Pressão: 120 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet<BR>Kit para automóveis  <BR>Garantia: 2 anos<BR>-","Potência:1600 W<br>Pressão:120 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Utilização de detergente através de depósito <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet<BR>Kit para automóveis <br>Garantia:2 anos<br>",,,Não,
48830057,"M.L.ALTA PRESSÃO KARCHER 120-K3PREMIUM",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","349,90","211,38",não,não,não,não,1.603-180.0,"4054278045290 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830057 ","Potência: 1600 W<BR>Pressão: 120 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1600 W<br>Pressão:120 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Motor refrigerado a água<BR>Utilização de detergente através de depósito<BR>Pega telescópica <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
48830058,"M.L.ALTA PRESSÃO KARCHER K3FULLCONTROL",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","257,90","155,33",não,não,não,não,1.602-600.0,"4054278219868 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830058 ","Potência: 1600 W<BR>Pressão: 120 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1600 W<br>Pressão:120 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q Full Control<BR>Filtro de água em malha fina<BR>Utilização de detergente através de depósito <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
48830059,"M.L.ALTA PRESSÃO KARCHER -K3PR.FUL.CON",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","337,90","203,77",não,não,não,não,1.602-650.0,"4054278219899 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830059 ","Potência: 1600 W<BR>Pressão: 120 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1600 W<br>Pressão:120 Bares<br>Cor:Amarelo <br>Características:Pistola G120 Q Full Control<BR>Filtro de água em malha fina<BR>Utilização de detergente através de depósito <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
48830060,"M.L.ALTA PRESSÃO KARCHER -K4COMPACTCAR",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","406,90","245,70",não,não,não,não,1.637-315.0,"4039784951181 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830060 ","Potência: 1800 W<BR>Pressão: 130 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet<BR>Kit para automóveis  <BR>Garantia: 2 anos<BR>-","Potência:1800 W<br>Pressão:130 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Motor refrigerado a água<BR>Utilização de detergente através de depósito<BR>Pega telescópica <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet<BR>Kit para automóveis <br>Garantia:2 anos<br>",,,Não,
48830061,"M.L.ALTA PRESSÃO KARCHER 130B.-K4BASIC",436,KARCHER,3,"PEQUENOS DOMÉSTICOS",340,"APARELHOS DE LIMPEZA",3400349,"MAQ.LAVAR ALTA PRESSÃO                            ",",00","361,90","218,22",não,não,não,não,1.180-080.0,"4039784973473 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48830061 ","Potência: 1800 W<BR>Pressão: 130 Bares<BR>Cor: Amarelo  <BR>Acessórios Incluídos: Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet  <BR>Garantia: 2 anos<BR>-","Potência:1800 W<br>Pressão:130 Bares<br>Cor:Amarelo <br>Características:Pistola Quick Connect<BR>Filtro de água em malha fina<BR>Motor refrigerado a água<BR>Pega telescópica <br>Acessórios Incluídos:Adaptador para mangueira de jardim 3/4<BR>Bico frezador<BR>Mangueira de alta pressão (6 m)<BR>Vario Power Jet <br>Garantia:2 anos<br>",,,Não,
