34730441,"MLSR AEG 1600R.9+6K.B.C-L99695NHWD",9,AEG,1,"GRANDES DOMÉSTICOS",1,"MAQUINAS LAVAR ROUPA",10004,"MLR LAVAR E SECAR ROUPA                           ",",00","1.645,90","1.095,65",não,não,não,sim,914.605.923,"7332543506705 ",98,"407,043",910,630,710,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730441 ","R.P.M.: 1600  <BR>Capacidade Lavagem: 9 Kg<BR>Capacidade Secagem: 6 Kg<BR>Classe Energética: A  <BR>Eficiência Lavagem: A  <BR>Altura: 87 cm<BR>Largura: 60 cm<BR>Profundidade: 60,5 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","R.P.M.:1600 <br>Capacidade Lavagem:9 Kg<br>Capacidade Secagem:6 Kg<br>Classe Energética:A <br>Eficiência Lavagem:A <br>Altura:87 cm<br>Largura:60 cm<br>Profundidade:60,5 cm<br>Cor:Branco <br>Características:Display LCD Touch<BR>Tecnologia ProTex com OptiSense: adapta o consumo à carga real<BR>Motor Inverter<BR>Secagem por bomba de calor<BR>Funções: Seleção de temperatura, Seleção de centrifugação, Enxaguamento extra, Início diferido e Poupar tempo<BR>Ciclo para Lãs com Certificado Woolmark Blue<BR>Programas especiais<BR>Segurança contra inundações AquaControl<BR>Segurança para crianças <br>Garantia:2 anos<br>",A,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730441,Não,
34730442,"MSR AEG COND.8K.B.CAL.+++ -T8DEC866",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","1.227,90","826,45",não,não,não,sim,916.097.894,"7332543486885 ","52,5","398,097",890,630,710,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730442 ","Capacidade Secagem: 8 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43 &#43 &#43   <BR>Eficiência Secagem: A  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:8 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A+++ <br>Eficiência Secagem:A <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD LogiControl<BR>Tecnologia com Bomba de calor<BR>Motor Inverter<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Função Auto-Off<BR>Iluminação interior LED<BR>Tambor ProTex em inox<BR>Porta reversível<BR>Painel Inox <br>Garantia:2 anos<br>",A+++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730442,Não,
34730443,"MSR AEG COND.9K.B.CAL.A++ -T8DEC946",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","972,90","654,69",não,não,não,sim,916.097.890,"7332543486847 ","52,5","392,49",890,630,700,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730443 ","Capacidade Secagem: 9 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43 &#43   <BR>Eficiência Secagem: A  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:9 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A++ <br>Eficiência Secagem:A <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD LogiControl<BR>Tecnologia com Bomba de calor<BR>Motor Inverter<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Função Auto-Off<BR>Iluminação interior LED<BR>Tambor ProTex em inox<BR>Porta em vidro reversível<BR>Painel Inox <br>Garantia:2 anos<br>",A++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730443,Não,
34730444,"MSR AEG COND.9K.B.CAL.A++ -T8DEE942",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","779,44","518,56",não,não,não,não,916.098.040,"7332543526000 ","52,5","392,49",890,630,700,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730444 ","Capacidade Secagem: 9 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43 &#43   <BR>Eficiência Secagem: B  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:9 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A++ <br>Eficiência Secagem:B <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD Médio<BR>Tecnologia com Bomba de calor<BR>Motor Inverter<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Iluminação interior LED<BR>Tambor ProTex em inox<BR>Porta reversível <br>Garantia:2 anos<br>",A++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730444,Não,
34730445,"MSR AEG COND.8K.B.CAL.A++ -T8DEE842",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","869,90","585,37",não,não,não,sim,916.097.889,"7332543486786 ","52,5","392,49",890,630,700,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730445 ","Capacidade Secagem: 8 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43 &#43   <BR>Eficiência Secagem: B  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:8 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A++ <br>Eficiência Secagem:B <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD Médio<BR>Tecnologia com Bomba de calor<BR>Motor Inverter<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Tambor ProTex em inox<BR>Iluminação interior LED<BR>Porta reversível<BR>Painel Silver <br>Garantia:2 anos<br>",A++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730445,Não,
34730447,"MSR AEG COND.8K.B.CAL.CA+ -T7DBG831",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","773,90","518,82",não,não,não,sim,916.097.892,"7332543486861 ",51,"353,367",790,630,710,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730447 ","Capacidade Secagem: 8 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43   <BR>Eficiência Secagem: B  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:8 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A+ <br>Eficiência Secagem:B <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD Médio<BR>Tecnologia com Bomba de calor<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Tambor ProTex em inox<BR>Porta reversível <br>Garantia:2 anos<br>",A+,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730447,Não,
34730448,"MSR AEG COND.8KG.LCD-INV.-T6DBG821",9,AEG,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","584,90","395,24",não,não,não,sim,916.097.891,"7332543486854 ","41,5","387,376",880,620,710,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730448 ","Capacidade Secagem: 8 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: B  <BR>Eficiência Secagem: A  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:8 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:B <br>Eficiência Secagem:A <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:LCD Médio<BR>Motor Inverter<BR>Início diferido de 30 min a 20 horas<BR>Indicadores luminosos de condensador obstruído, Filtro obstruído e Depósito de água cheio<BR>Indicadores LED das fases do programa<BR>Programas de secagem automática<BR>Tambor ProTex em inox<BR>Porta reversível <br>Garantia:2 anos<br>",B,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730448,Não,
34730449,"MLR ELECTRO.1000R.6K.C.SUP.-EWT1064IDW",114,ELECTROLUX,1,"GRANDES DOMÉSTICOS",1,"MAQUINAS LAVAR ROUPA",10001,"MLR CARGA SUPERIOR                                ",",00","426,90","283,80",não,não,não,sim,913.104.422,"7332543521272 ",60,"283,628",970,680,430,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730449 ","R.P.M.: 1000  <BR>Capacidade Lavagem: 6 Kg<BR>Classe Energética: A&#43 &#43   <BR>Eficiência Centrifugação: C  <BR>Altura: 89 cm<BR>Largura: 40 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","R.P.M.:1000 <br>Capacidade Lavagem:6 Kg<br>Classe Energética:A++ <br>Eficiência Centrifugação:C <br>Altura:89 cm<br>Largura:40 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:Display LED<BR>Tecnologia Fuzzy Logic<BR>Opção início diferido<BR>Posicionamento automático de abertura superior do tambor no final do programa<BR>Programa de seda projetado especificamente para roupas de seda<BR>Controle de equilíbrio da carga do tambor<BR>Proteção anti-inundações<BR>2 pés ajustáveis <br>Garantia:2 anos<br>",A++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730449,Não,
34730450,"MSR ELECTRO.COND.8K.B.CALOR-EDH3685PDW",114,ELECTROLUX,1,"GRANDES DOMÉSTICOS",10,"MAQUINAS SECAR ROUPA",100011,"MSR POR CONDENSAÇÃO                               ",",00","761,90","511,41",não,não,não,sim,916.097.747,"7332543437535 ","50,5","387,328",680,640,890,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730450 ","Capacidade Secagem: 8 Kg<BR>Sistema de Secagem: Condensação  <BR>Classe Energética: A&#43 &#43   <BR>Eficiência Secagem: B  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade Secagem:8 Kg<br>Sistema de Secagem:Condensação <br>Classe Energética:A++ <br>Eficiência Secagem:B <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:Display LCD<BR>Tecnologia com Bomba de calor<BR>Motor Inverter<BR>Indicadores LED das fases do programa<BR>Indicadores luminosos de condensador obstruído, filtro obstruído e depósito de água cheio<BR>Programas de secagem automática<BR>Programas de secagem por tempo<BR>Opção anti-rugas<BR>Pés ajustáveis <br>Garantia:2 anos<br>",A++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730450,Não,
34730451,"MLR ELECTRO.1400R.10KG.CA+++ -EWF1404RR",114,ELECTROLUX,1,"GRANDES DOMÉSTICOS",1,"MAQUINAS LAVAR ROUPA",10002,"MLR CARGA FRONTAL                                 ",",00","604,90","407,65",não,não,não,sim,914.910.328,"7332543541874 ","77,1","392,49",890,630,700,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34730451 ","R.P.M.: 1400  <BR>Capacidade Lavagem: 10 Kg<BR>Classe Energética: A&#43 &#43 &#43   <BR>Eficiência Lavagem: A  <BR>Eficiência Centrifugação: B  <BR>Altura: 85 cm<BR>Largura: 60 cm<BR>Profundidade: 60 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","R.P.M.:1400 <br>Capacidade Lavagem:10 Kg<br>Classe Energética:A+++ <br>Eficiência Lavagem:A <br>Eficiência Centrifugação:B <br>Altura:85 cm<br>Largura:60 cm<br>Profundidade:60 cm<br>Cor:Branco <br>Características:Display 3 dígitos<BR>Motor Inverter<BR>Tecnologia PowerJet: utiliza todo o detergente e mantém a gaveta limpa<BR>Fuzzy Logic (controlo eletrónico do consumo)<BR>Redução de centrifugação<BR>Cuba cheia<BR>Enxaguamento extra<BR>Opção engomar fácil<BR>Controlo do equilíbrio do tambor<BR>Proteção contra inundações<BR>Segurança para crianças<BR>Pés ajustáveis <br>Garantia:2 anos<br>",A+++,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=34730451,Não,
