37720039,"COMBI TEKA 320L.186x60-NF-NFE2320IX",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500058,"COMBINADOS NO FROST                               ",",00","708,10","405,75",não,não,não,não,200076,"8421152112243 ","66,5","825,098",642,680,1890,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720039 ","Capacidade: 320 Litros<BR>Capacidade Refrigerador: 197 Litros<BR>Capacidade Congelador: 90 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 333 kWh/ano<BR>Capacidade de Congelação: 5 Kg/24h<BR>Autonomia: 17 horas<BR>Altura: 186 cm<BR>Largura: 59,5 cm<BR>Profundidade: 60 cm<BR>Cor: Portas em aço inoxidável anti-macha  <BR>Garantia: 2 anos<BR>-","Capacidade:320 Litros<br>Capacidade Refrigerador:197 Litros<br>Capacidade Congelador:90 Litros<br>Tecnologia:No Frost <br>Consumo:333 kWh/ano<br>Classe Energética:A+ <br>Capacidade de Congelação:5 Kg/24h<br>Autonomia:17 horas<br>Altura:186 cm<br>Largura:59,5 cm<br>Profundidade:60 cm<br>Cor:Portas em aço inoxidável anti-macha <br>Características:Ventilador independente Turboflow            <BR>Painel de control electrónico com display digital LCD integrado na porta<BR>Sistema automático de temperatura Fuzzy Logic<BR>Filtro air-clean<BR>Congelação rápida e arrefecimento rápido<BR>Revestimento interior antibacteriano<BR>Zonas de conservação (0º-3ºC)<BR>Bandejas de vidro reguláveis em altura<BR>Garrafeira cromada para 5 garrafas<BR>Portas reversíveis<BR>Pés dianteiros reguláveis em altura <br>Garantia:2 anos<br>",A+,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=37720039,Sim,
37720041,"GARRAFEIRA TEKA 25L.8G.28,5x42C-RV8",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500059,"GARRAFEIRA                                        ",",00","145,50","83,35",não,não,não,não,200079,"8421152098172 ",10,"84,467",460,565,325,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720041 ","Capacidade: 25 Litros<BR>Nº de Garrafas: 8  <BR>Classe Energética: B  <BR>Altura: 28,5 cm<BR>Largura: 42 cm<BR>Profundidade: 52,5 cm<BR>Cor: Vidro  <BR>Garantia: 2 anos<BR>-","Capacidade:25 Litros<br>Nº de Garrafas:8 <br>Classe Energética:B <br>Altura:28,5 cm<br>Largura:42 cm<br>Profundidade:52,5 cm<br>Cor:Vidro <br>Características:Painel de controlo electrónico<BR>Display digital LCD<BR>Revestimento interior antibacteriano<BR>2 prateleiras cromadas<BR>Temperatura regulável (de 8 a 18ºC)<BR>Tecnologia de refrigeração termoeléctrica<BR>Pés reguláveis em altura<BR>Iluminação interior <br>Garantia:2 anos<br>",B,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=37720041,Sim,
37720042,"FRIGO TEKA SBS.640L.NF.CA+ -NFE3620X",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500056,"FRIGORIF.AMERICANOS                               ",",00","1.580,00","905,36",não,não,não,não,200085,"8421152119563 ","123,6","1485,99",790,990,1900,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720042 ","Capacidade: 640 Litros<BR>Capacidade Refrigerador: 368 Litros<BR>Capacidade Congelador: 190 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 485 kWh/ano<BR>Capacidade de Congelação: 13 Kg/24h<BR>Autonomia: 21 horas<BR>Altura: 179 cm<BR>Largura: 91 cm<BR>Profundidade: 76,5 cm<BR>Cor: Portas aço inoxidável anti mancha  <BR>Garantia: 2 anos<BR>-","Capacidade:640 Litros<br>Capacidade Refrigerador:368 Litros<br>Capacidade Congelador:190 Litros<br>Tecnologia:No Frost <br>Consumo:485 kWh/ano<br>Classe Energética:A+ <br>Capacidade de Congelação:13 Kg/24h<br>Autonomia:21 horas<br>Altura:179 cm<br>Largura:91 cm<br>Profundidade:76,5 cm<br>Cor:Portas aço inoxidável anti mancha <br>Características:Ventilador independente Turboflow<BR>Painel electrónico com display digital LCD na porta<BR>Dispensador interior de cubos gelo<BR>Sistema automático de temperatura Fuzzy Logic<BR>Filtro air clean<BR>Congelação rápida e arrefecimento rápido<BR>Garrafeira cromada para 4 garrafas<BR>Zona de conservação 0-3ºC<BR>Bandejas de vidro reguláveis em altura<BR>Indicador digital da temperatura no frigorífico e congelador<BR>Iluminação interior LED<BR>Bloqueio de segurança para crianças <br>Garantia:2 anos<br>",A+,,Não,
37720043,"FRIGO TEKA 1P.415L.171x60 -TS3370IX",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500051,"FRIGORIF.1 PORTA                                  ",",00","645,05","369,63",não,não,não,não,200080,"8421152122440 ","78,1","883,592",730,680,1780,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720043 ","Capacidade: 415 Litros<BR>Classe Energética: A&#43   <BR>Consumo: 145 kWh/ano<BR>Altura: 171,4 cm<BR>Largura: 59,5 cm<BR>Profundidade: 65 cm<BR>Cor: Porta em aço inoxidável anti mancha  <BR>Garantia: 2 anos<BR>-","Capacidade:415 Litros<br>Classe Energética:A+ <br>Consumo:145 kWh/ano<br>Altura:171,4 cm<br>Largura:59,5 cm<br>Profundidade:65 cm<br>Cor:Porta em aço inoxidável anti mancha <br>Características:Zona de conservação 0-3ºC<BR>Bandejas de vidro reguláveis em altura<BR>Garrafeira cromada para 5 garrafas<BR>Gaveta de grandes dimensões para legumes<BR>Pés dianteiros reguláveis em altura <br>Garantia:2 anos<br>",A+,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=37720043,Sim,
37720044,"FRIGO TEKA SBS.616L.NF.CA+ -NFE3650X",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500056,"FRIGORIF.AMERICANOS                               ",",00","1.875,00","1.074,41",não,não,não,sim,200084,"8421152119556 ","133,5","1497,425",790,995,1905,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720044 ","Capacidade: 616 Litros<BR>Capacidade Refrigerador: 368 Litros<BR>Capacidade Congelador: 176 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 471 kWh/ano<BR>Capacidade de Congelação: 13 Kg/24h<BR>Autonomia: 9 horas<BR>Altura: 179 cm<BR>Largura: 91 cm<BR>Profundidade: 76,5 cm<BR>Cor: Portas em aço inoxidável anti mancha  <BR>Garantia: 2 anos<BR>-","Capacidade:616 Litros<br>Capacidade Refrigerador:368 Litros<br>Capacidade Congelador:176 Litros<br>Tecnologia:No Frost <br>Consumo:471 kWh/ano<br>Classe Energética:A+ <br>Capacidade de Congelação:13 Kg/24h<br>Autonomia:9 horas<br>Altura:179 cm<br>Largura:91 cm<br>Profundidade:76,5 cm<br>Cor:Portas em aço inoxidável anti mancha <br>Características:Ventilador independente Turboflow            <BR>Painel electrónico com display digital LCD na porta<BR>Sistema automático temperatura Fuzzy Logic<BR>Filtro air clean<BR>Dispensador exterior água fria, gelo picado e cubos de gelo<BR>4 sistemas revestimento antibacteriano<BR>Indicador nível humidade<BR>Bandejas de vidro reguláveis em altura<BR>Garrafeira cromada para 4 garrafas<BR>Congelação rápida e arrefecimento rápido<BR>Iluminação interior LED<BR>Bloqueio de segurança para crianças <br>Garantia:2 anos<br>",A+,,Não,
37720045,"FRIGO TEKA 1P.415L.171x60 -TS3370BR",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500051,"FRIGORIF.1 PORTA                                  ",",00","557,75","319,60",não,não,não,não,200081,"8421152122457 ","71,5","876,561",735,670,1780,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720045 ","Capacidade: 415 Litros<BR>Classe Energética: A&#43   <BR>Consumo: 145 kWh/ano<BR>Altura: 171,4 cm<BR>Largura: 59,5 cm<BR>Profundidade: 65 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:415 Litros<br>Classe Energética:A+ <br>Consumo:145 kWh/ano<br>Altura:171,4 cm<br>Largura:59,5 cm<br>Profundidade:65 cm<br>Cor:Branco <br>Características:Zona de conservação 0-3ºC<BR>Bandejas de vidro reguláveis em altura<BR>Garrafeira cromada para 5 garrafas<BR>Gaveta de grandes dimensões para legumes<BR>Pés dianteiros reguláveis em altura <br>Garantia:2 anos<br>",A+,http://services.sorefoz.pt/redes/mostraretiqenerg.aspx?fich=37720045,Não,
37720049,"COMBI TEKA 323L.188x60-NF.-NFL320BR",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500058,"COMBINADOS NO FROST                               ",",00","425,10","243,57",não,não,não,não,40672000,"8421152143865 ",77,"886,555",1950,657,692,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720049 ","Capacidade: 323 Litros<BR>Capacidade Refrigerador: 219 Litros<BR>Capacidade Congelador: 76 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 286 kWh/ano<BR>Capacidade de Congelação: 4 Kg/24h<BR>Autonomia: 15 horas<BR>Altura: 188 cm<BR>Largura: 59,5 cm<BR>Profundidade: 63,5 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:323 Litros<br>Capacidade Refrigerador:219 Litros<br>Capacidade Congelador:76 Litros<br>Tecnologia:No Frost <br>Consumo:286 kWh/ano<br>Classe Energética:A+ <br>Capacidade de Congelação:4 Kg/24h<br>Autonomia:15 horas<br>Altura:188 cm<br>Largura:59,5 cm<br>Profundidade:63,5 cm<br>Cor:Branco <br>Características:Painel eletrónico com comandos no interior<BR>Termostato regulável<BR>Prateleiras de vidro reguláveis<BR>Gaveta transparente para legumes<BR>Iluminação interior LED<BR>Congelação rápida<BR>3 gavetas no congelador com prateleiras de vidro<BR>Bandeja para cubos de gelo<BR>Revestimento interior antibacteriano<BR>Portas reversíveis <br>Garantia:2 anos<br>",A+,,Não,
37720050,"COMBI TEKA 323L.188x60-NF-NFL320EIX",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500058,"COMBINADOS NO FROST                               ",",00","590,00","342,17",não,não,não,sim,40672001,"8421152143872 ","77,2","914,76",700,660,1980,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720050 ","Capacidade: 323 Litros<BR>Capacidade Refrigerador: 219 Litros<BR>Capacidade Congelador: 76 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 286 kWh/ano<BR>Capacidade de Congelação: 4 Kg/24h<BR>Autonomia: 15 horas<BR>Altura: 188 cm<BR>Largura: 59,5 cm<BR>Profundidade: 63,5 cm<BR>Cor: E-inox  <BR>Garantia: 2 anos<BR>-","Capacidade:323 Litros<br>Capacidade Refrigerador:219 Litros<br>Capacidade Congelador:76 Litros<br>Tecnologia:No Frost <br>Consumo:286 kWh/ano<br>Classe Energética:A+ <br>Capacidade de Congelação:4 Kg/24h<br>Autonomia:15 horas<br>Altura:188 cm<br>Largura:59,5 cm<br>Profundidade:63,5 cm<br>Cor:E-inox <br>Características:Painel eletrónico com comandos no interior<BR>Termostato regulável<BR>Prateleiras de vidro reguláveis<BR>Gaveta transparente para legumes<BR>Iluminação interior LED<BR>Congelação rápida<BR>3 gavetas no congelador com prateleiras de vidro<BR>Bandeja para cubos de gelo<BR>Revestimento interior antibacteriano<BR>Portas reversíveis <br>Garantia:2 anos<br>",A+,,Não,
37720051,"COMBI TEKA 323L.188x60-NF.-NFL340BR",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500058,"COMBINADOS NO FROST                               ",",00","600,00","348,75",não,não,não,sim,40672010,"8421152143889 ","77,1","898,66",700,655,1960,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720051 ","Capacidade: 323 Litros<BR>Capacidade Refrigerador: 219 Litros<BR>Capacidade Congelador: 76 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 286 kWh/ano<BR>Autonomia: 15 horas<BR>Altura: 188 cm<BR>Largura: 59,5 cm<BR>Profundidade: 63,5 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:323 Litros<br>Capacidade Refrigerador:219 Litros<br>Capacidade Congelador:76 Litros<br>Tecnologia:No Frost <br>Consumo:286 kWh/ano<br>Classe Energética:A+ <br>Autonomia:15 horas<br>Altura:188 cm<br>Largura:59,5 cm<br>Profundidade:63,5 cm<br>Cor:Branco <br>Características:Painel eletrónico com display LCD na porta<BR>Termostato regulável<BR>Prateleiras de vidro reguláveis<BR>Gaveta transparente para legumes<BR>Iluminação interior LED<BR>Congelação rápida<BR>3 gavetas no congelador com prateleiras de vidro<BR>Bandeja para cubos de gelo<BR>Revestimento interior antibacteriano<BR>Portas reversíveis <br>Garantia:2 anos<br>",A+,,Não,
37720052,"COMBI TEKA 323L.188x60-NF-NFL340EIX",388,TEKA,1,"GRANDES DOMÉSTICOS",50,FRIGORIFICOS/COMBINADOS,500058,"COMBINADOS NO FROST                               ",",00","645,00","372,13",não,não,não,sim,40672011,"8421152143896 ",68,"898,66",700,1960,655,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=37720052 ","Capacidade: 323 Litros<BR>Capacidade Refrigerador: 219 Litros<BR>Capacidade Congelador: 76 Litros<BR>Tecnologia: No Frost  <BR>Classe Energética: A&#43   <BR>Consumo: 286 kWh/ano<BR>Autonomia: 15 horas<BR>Altura: 188 cm<BR>Largura: 59,5 cm<BR>Profundidade: 63,5 cm<BR>Cor: E-inox  <BR>Garantia: 2 anos<BR>-","Capacidade:323 Litros<br>Capacidade Refrigerador:219 Litros<br>Capacidade Congelador:76 Litros<br>Tecnologia:No Frost <br>Consumo:286 kWh/ano<br>Classe Energética:A+ <br>Autonomia:15 horas<br>Altura:188 cm<br>Largura:59,5 cm<br>Profundidade:63,5 cm<br>Cor:E-inox <br>Características:Painel eletrónico com display LCD na porta<BR>Termostato regulável<BR>Prateleiras de vidro reguláveis<BR>Gaveta transparente para legumes<BR>Iluminação interior LED<BR>Congelação rápida<BR>3 gavetas no congelador com prateleiras de vidro<BR>Bandeja para cubos de gelo<BR>Revestimento interior antibacteriano<BR>Portas reversíveis <br>Garantia:2 anos<br>",A+,,Não,
