48530921,"VARINHA TAURUS 500W.P.I.-ROBOT500INOX",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","25,75","15,24",não,não,não,não,916.342,"8414234163424 ","0,92","3,8",380,100,100,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530921 ","Potência: 500 W<BR>Tipo de Pé: Inox  <BR>Cor: Branco  <BR>Acessórios Incluídos: Copo medidor  <BR>Garantia: 2 anos<BR>-","Potência:500 W<br>Tipo de Pé:Inox <br>Cor:Branco <br>Características:Sistema de rotação turbo: movimento contínuo dos alimentos<BR>Braço com acoplamento sistema baioneta, facilmente desmontável<BR>Lâminas de alto rendimento de aço inox<BR>Sistema anti salpicos <br>Acessórios Incluídos:Copo medidor <br>Garantia:2 anos<br>",,,Sim,
48530922,"SANDWICH TAURUS 900W.INT-MIAMIPREMIUM",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100317,"SANDWICHEIRAS                                     ",",00","48,44","28,66",não,não,não,não,968.411,"8414234684110 ","2,51","8,97",260,230,150,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530922 ","Potência: 900 W<BR>Cor: Silver / Preto  <BR>Garantia: 2 anos<BR>-","Potência:900 W<br>Cor:Silver / Preto <br>Características:3 placas antiaderentes e intercambiáveis para uma limpeza fácil<BR>2 pilotos luminosos: funcionamento e temperatura<BR>Toque frio<BR>Guarda em posição vertical <br>Garantia:2 anos<br>",,,Sim,
48530923,"GRELHAD TAURUS 2200W.-GALEXIAELEGANCE",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100321,"GRELHADORES                                       ",",00","59,99","36,66",não,não,não,sim,968.451,"8414234684516 ","9,28","24,072",590,340,120,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530923 ","Potência: 2200 W<BR>Superfície: 47 x 29 cm  <BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Potência:2200 W<br>Superfície:47 x 29 cm <br>Cor:Preto <br>Características:Placa de alumínio fundido com revestimento antiaderente para limpeza fácil<BR>Controle de temperatura<BR>Tabuleiro de recolha de gordura<BR>Pés antiderrapantes <br>Garantia:2 anos<br>",,,Não,
48530924,"VARINHA TAURUS 500W.PE PL.  -ROBOT500",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","21,11","11,90",não,não,não,não,916.341,"8414234163417 ","0,755","2,044",370,65,85,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530924 ","Potência: 500 W<BR>Tipo de Pé: Plástico  <BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:500 W<br>Tipo de Pé:Plástico <br>Cor:Branco <br>Características:Sistema de rotação turbo: movimento contínuo dos alimentos<BR>Braço com acoplamento sistema baioneta, facilmente desmontável<BR>Lâminas de alto rendimento de aço inox<BR>Sistema anti salpicos <br>Garantia:2 anos<br>",,,Sim,
48530926,"VARINHA TAURUS 900W.PE I-BAPIUNICINOX",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","51,99","31,97",não,não,não,sim,916.347,"8414234163479 ","1,062","4,1",410,100,100,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530926 ","Potência: 900 W<BR>Nº de Velocidades: 20 &#43  Turbo  <BR>Tipo de Pé: Inox  <BR>Cor: Branco  <BR>Acessórios Incluídos: Copo medidor  <BR>Garantia: 2 anos<BR>-","Potência:900 W<br>Nº de Velocidades:20 + Turbo <br>Tipo de Pé:Inox <br>Cor:Branco <br>Características:Novo desenho ergonómico com acabamento soft-touch<BR>Motor de última tecnologia<BR>Pé com sistema baioneta desmontável com sistema anti-salpicos<BR>Lâminas exclusivas de alto rendimento e Multi-função<BR>Sistema de rotação turbo: movimento contínuo dos alimentos <br>Acessórios Incluídos:Copo medidor <br>Garantia:2 anos<br>",,,Não,
48530928,"VARINHA TAURUS 600W.PE I-ROBOT600INOX",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","32,63","19,30",não,não,não,não,916.353,"8414234163530 ","0,924","3,916",100,102,384,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530928 ","Potência: 600 W<BR>Nº de Velocidades: 20 &#43  Turbo  <BR>Tipo de Pé: Inox  <BR>Cor: Branco  <BR>Acessórios Incluídos: Copo medidor  <BR>Garantia: 2 anos<BR>-","Potência:600 W<br>Nº de Velocidades:20 + Turbo <br>Tipo de Pé:Inox <br>Cor:Branco <br>Características:Lâminas de alto rendimento<BR>Sistema anti salpicos<BR>Pé com sistema baioneta, facilmente desmontável<BR>Sistema de rotação Turbo: movimento contínuo dos alimentos<BR>Novo desenho elegante e ergonómico <br>Acessórios Incluídos:Copo medidor <br>Garantia:2 anos<br>",,,Não,
48530929,"VARINHA TAURUS 600W.-ROBOT600PLUSINOX",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","38,53","22,82",sim,não,não,não,916.354,"8414234163547 ","1,29","6,048",240,210,120,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530929 ","Potência: 600 W<BR>Nº de Velocidades: 20 &#43  Turbo  <BR>Tipo de Pé: Inox  <BR>Cor: Branco  <BR>Acessórios Incluídos: Copo medidor<BR>Batedor emulsificante<BR>Picadora  <BR>Garantia: 2 anos<BR>-","Potência:600 W<br>Nº de Velocidades:20 + Turbo <br>Tipo de Pé:Inox <br>Cor:Branco <br>Características:Lâminas de alto rendimento<BR>Sistema anti salpicos<BR>Pé com sistema baioneta, facilmente desmontável<BR>Sistema de rotação Turbo: movimento contínuo dos alimentos<BR>Novo desenho elegante e ergonómico <br>Acessórios Incluídos:Copo medidor<BR>Batedor emulsificante<BR>Picadora <br>Garantia:2 anos<br>",,,Sim,
48530930,"VARINHA TAURUS  -BAPI800PLUSINOXWHITE",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100311,"VARINHAS MAGICAS                                  ",",00","56,39","33,34",sim,não,não,não,916.352,"8414234163523 ","1,445","0,691",24,240,120,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530930 ","Potência: 800 W<BR>Nº de Velocidades: 20  <BR>Tipo de Pé: Inox  <BR>Cor: Branco  <BR>Acessórios Incluídos: Copo medidor  <BR>Garantia: 2 anos<BR>-","Potência:800 W<br>Nº de Velocidades:20 <br>Tipo de Pé:Inox <br>Cor:Branco <br>Características:Motor de última tecnologia<BR>Pé com sistema baioneta desmontável<BR>Lâminas exclusivas de alto rendimento e Multi-função<BR>Sistema de rotação turbo: movimento contínuo dos alimentos <br>Acessórios Incluídos:Copo medidor <br>Garantia:2 anos<br>",,,Sim,
48530932,"CENTRIFUG TAURUS 800W.-LIQUAFRUITSPRO",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100323,"CENTRIFUGADORAS                                   ",",00","109,24","64,66",não,não,não,não,924.721,"8414234247216 ","4,65","32,453",415,340,230,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530932 ","Potência: 800 W<BR>Nº de Velocidades: 2  <BR>Reservatório: 1 L  <BR>Cor: Aço inoxidável  <BR>Garantia: 2 anos<BR>-","Potência:800 W<br>Nº de Velocidades:2 <br>Reservatório:1 L <br>Cor:Aço inoxidável <br>Características:Boca entrada: 85 mm<BR>Capacidade de polpa: 2,5 L<BR>Sistema anti-gota<BR>Filtro removível em aço inoxidável<BR>Iluminação LED azul <br>Garantia:2 anos<br>",,,Sim,
48530933,"CENTRIFUG TAURUS  -LIQUAFRUITSPROCOMP",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100323,"CENTRIFUGADORAS                                   ",",00","74,61","44,14",não,não,não,não,924.722,"8414234247223 ","2,744","13,334",179,256,291,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530933 ","Potência: 500 W<BR>Nº de Velocidades: 2  <BR>Reservatório: 0,35 L  <BR>Cor: Aço inoxidável  <BR>Garantia: 2 anos<BR>-","Potência:500 W<br>Nº de Velocidades:2 <br>Reservatório:0,35 L <br>Cor:Aço inoxidável <br>Características:Boca entrada: 65 mm<BR>Capacidade de polpa: 1,2 L<BR>Sistema anti-gota<BR>Filtro removível em aço inoxidável<BR>Tamanho super compacto <br>Garantia:2 anos<br>",,,Sim,
48530936,"LIQUIDIF TAURUS 5VEL.OPTIMAMAGNUM1200",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100316,"LIQUIDIFICADORAS                                  ",",00","86,48","51,19",sim,não,não,não,912.425,"8414234124258 ","4,45","17,955",350,270,190,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530936 ","Potência: 1200 W<BR>Nº de Velocidades: 2 &#43  Turbo  <BR>Reservatório: 1,75 L  <BR>Lâmina: Aço inoxidável  <BR>Cor: Aço inoxidável  <BR>Garantia: 2 anos<BR>-","Potência:1200 W<br>Nº de Velocidades:2 + Turbo <br>Reservatório:1,75 L <br>Lâmina:Aço inoxidável <br>Cor:Aço inoxidável <br>Características:Jarro de vidro graduado<BR>Capacidade para picar gelo<BR>6 lâminas <br>Garantia:2 anos<br>",,,Sim,
48530937,"ESPREMEDOR TAURUS 40W.0,7L.TAMP-TC600",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100312,"ESPREMEDORES                                      ",",00","20,69","12,24",não,não,não,não,924.247,"8414234242471 ","0,78","5,12",200,160,160,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530937 ","Potência: 40 W<BR>Reservatório: 0,7 L  <BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:40 W<br>Reservatório:0,7 L <br>Cor:Branco <br>Características:Gira em ambos os sentidos<BR>Desmontável<BR>Tampa protetora <br>Garantia:2 anos<br>",,,Sim,
48530938,"TORRAD TAURUS  700W.AB.LATER.-TODOPAN",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100315,"TORRADEIRAS                                       ",",00","31,34","18,53",sim,não,não,não,960.632,"8414234606327 ","0,945","8,424",130,360,180,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530938 ","Potência: 700 W<BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Potência:700 W<br>Cor:Preto <br>Características:Torradeira para todo o tipo de pão<BR>Suportes metálicos<BR>Rede de proteção para máxima segurança<BR>Alojamento para o cabo <br>Garantia:2 anos<br>",,,Sim,
48530939,"JARRO TERM TAURUS 2200W. -AROAPREMIUM",332,TAURUS,3,"PEQUENOS DOMÉSTICOS",310,"APARELHOS DE COZINHA",3100324,"JARROS E FERV./PURIF. ÁGUA                        ",",00","69,99","41,43",não,não,não,não,958.516,"8414234585165 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=48530939 ","Potência: 2200 W<BR>Capacidade: 1,7 Litros<BR>Cor: Preto / Vidro  <BR>Garantia: 2 anos<BR>-","Potência:2200 W<br>Capacidade:1,7 Litros<br>Cor:Preto / Vidro <br>Características:Seletor de temperatura programável (50-95º)<BR>2 horas de conservação da temperatura<BR>Base giratória 360 graus<BR>Resistência oculta<BR>Botão com abertura da tampa<BR>Desconexão automática ao final da ebulição ou na ausência de água<BR>Alojamento para o cabo na base <br>Garantia:2 anos<br>",,,Não,
