44810113,"VENT ORBEGOZ.TECTO-132C.60W.3-CT11132B",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","77,90","50,17",não,não,não,não,13218,"8436011054428 ","6,31","36,828",310,540,220,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810113 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>4 luzes (tulipas) <br>Garantia:2 anos<br>",,,Não,
44810114,"VENT ORBEGOZ.TECTO-132C.60W.3-CL08132B",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","67,90","43,50",não,não,não,não,12197,"8436011050192 ",4,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810114 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>Luz <br>Garantia:2 anos<br>",,,Não,
44810115,"VENT ORBEGOZ.TECTO-132C.60W.3-CL06132M",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","68,90","44,27",não,não,não,não,12195,"8436011050178 ","5,28","31,8",530,300,200,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810115 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Ouro velho  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Ouro velho <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>Luz <br>Garantia:2 anos<br>",,,Não,
44810116,"VENT ORBEGOZ.TECTO-132C.60W.3-CL76132M",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","109,90","71,09",não,não,não,não,15971,"8436044528392 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810116 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Ouro velho  <BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Ouro velho <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>Luz <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",,,Não,
44810117,"VENT ORBEGOZ.TECTO-132C.60W.3-CF05132M",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","77,90","50,17",não,não,não,não,12194,"8436011050161 ","3,89","35,64",300,540,220,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810117 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Ouro velho  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Ouro velho <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação <br>Garantia:2 anos<br>",,,Sim,
44810118,"VENT ORBEGOZ.TECTO-132C.60W.3-CF07132B",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","65,90","42,69",não,não,não,não,12196,"8436011050185 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810118 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 132 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:132 cm<br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação <br>Garantia:2 anos<br>",,,Não,
44810119,"VENT ORBEGOZ.TECTO-105C.60W.3-CL02105M",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","63,90","41,13",não,não,não,não,12191,"8436011050130 ","4,72","17,974",430,220,190,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810119 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 105 cm<BR>Cor: Ouro velho  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:105 cm<br>Nº de Velocidades:3 <br>Cor:Ouro velho <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>Luz <br>Garantia:2 anos<br>",,,Não,
44810120,"VENT ORBEGOZ.TECTO-105C.50W.3-CL04105B",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","61,90","39,53",não,não,não,não,12193,"8436011050154 ","4,25","17,157",215,420,190,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810120 ","Potência: 60 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 105 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:60 W<br>Diâmetro:105 cm<br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação<BR>Luz <br>Garantia:2 anos<br>",,,Não,
44810121,"VENT ORBEGOZ.TECTO-105C.50W.3-CF01105M",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","55,90","36,01",não,não,não,não,12190,"8436011050123 ","3,4","19,32",200,420,230,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810121 ","Potência: 50 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 105 cm<BR>Cor: Ouro velho  <BR>Garantia: 2 anos<BR>-","Potência:50 W<br>Diâmetro:105 cm<br>Nº de Velocidades:3 <br>Cor:Ouro velho <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação <br>Garantia:2 anos<br>",,,Não,
44810122,"VENT ORBEGOZ.TECTO-105C.50W.3-CF03105B",431,ORBEGOZO,6,CLIMATIZAÇÃO,620,VENTILAÇÃO,6200621,"VENTOINHAS                                        ",",00","56,90","36,39",não,não,não,não,12192,"8436011050147 ","4,8","18,48",200,420,220,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=44810122 ","Potência: 50 W<BR>Nº de Velocidades: 3  <BR>Diâmetro: 105 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Potência:50 W<br>Diâmetro:105 cm<br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:4 pás reversíveis<BR>Velocidades reversíveis de ventilação <br>Garantia:2 anos<br>",,,Sim,
