49130058,"APAR.CABELO/BARBA AEG -HSM/R5597NE",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300339,"APARADORES                                        ",",00","29,99","19,25",não,não,não,não,520.597,"4015067205974 ","0,455","1,881",190,180,55,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130058 ","Bateria: 45 minutos  <BR>Alimentação: Recarregável  <BR>Tempo de Carga: 8 horas  <BR>Cor: Preto  <BR>Acessórios Incluídos: Suporte para carregamento<BR>Escova de limpeza  <BR>Garantia: 2 anos<BR>-","Bateria:45 minutos <br>Alimentação:Recarregável <br>Tempo de Carga:8 horas <br>Cor:Preto <br>Características:Visor com nível de corte<BR>Cabeça de corte em inox para corte com precisão<BR>Níveis de corte ajustáveis de 3 a 16 mm<BR>Indicador de carga LED<BR>Aparador de pêlos nariz e orelhas<BR>Fácil de limpar <br>Acessórios Incluídos:Suporte para carregamento<BR>Escova de limpeza <br>Garantia:2 anos<br>",,,Sim,
49130059,"DEPILAD AEG ELECT.3NIVEIS -EPL5542",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300333,"DEPILADORAS                                       ",",00","32,99","21,53",não,não,não,não,EPL5542,"4015067200474 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130059 ","Alimentação: Corrente  <BR>Nº de Velocidades: 3  <BR>Cor: Branco  <BR>Acessórios Incluídos: Estojo<BR>Escova de limpeza<BR>Tampa de proteção<BR>Adaptador  <BR>Garantia: 2 anos<BR>-","Alimentação:Corrente <br>Nº de Velocidades:3 <br>Cor:Branco <br>Características:Cabeça removível para fácil limpeza<BR>Cabeça depiladora com 20 pinças <br>Acessórios Incluídos:Estojo<BR>Escova de limpeza<BR>Tampa de proteção<BR>Adaptador <br>Garantia:2 anos<br>",,,Não,
49130060,"M.BARBEAR AEG REC.3NIVEIS  -HR5625",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","24,99","15,44",não,não,não,não,HR5625,"4015067206254 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130060 ","Alimentação: Recarregável  <BR>Cor: Silver  <BR>Garantia: 2 anos<BR>-","Alimentação:Recarregável <br>Cor:Silver <br>Características:3 níveis de corte com lâminas duplas e flexíveis<BR>Aparador para pêlos compridos<BR>Cabeça de corte desmontável<BR>Indicador de carregamento <br>Garantia:2 anos<br>",,,Não,
49130061,"M.BARBEAR AEG REC.3NIV-HR5626CINZA",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","29,99","19,63",não,não,não,não,HR5626CINZA,"4015067206261 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130061 ","Alimentação: Recarregável  <BR>Bateria: 45 minutos  <BR>Tempo de Carga: 8 horas  <BR>Cor: Cinza  <BR>Garantia: 2 anos<BR>-","Alimentação:Recarregável <br>Bateria:45 minutos <br>Tempo de Carga:8 horas <br>Cor:Cinza <br>Características:3 níveis de corte com lâminas duplas e flexíveis<BR>Cabeça de corte removível<BR>Aparador para pêlos compridos<BR>Indicador de carregamento<BR>Função Direct-Drive: com a bateria totalmente descarregada, a lâmina pode ser usada imediatamente quando ligado á corrente elétrica <br>Garantia:2 anos<br>",,,Não,
49130062,"M.BARBEAR AEG REC.3NI-HR5626LARANJ",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","29,99","19,63",não,não,não,não,HR5626LARANJA,"4015067206285 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130062 ","Alimentação: Recarregável  <BR>Bateria: 45 minutos  <BR>Tempo de Carga: 8 horas  <BR>Cor: Laranja  <BR>Garantia: 2 anos<BR>-","Alimentação:Recarregável <br>Bateria:45 minutos <br>Tempo de Carga:8 horas <br>Cor:Laranja <br>Características:3 níveis de corte com lâminas duplas e flexíveis<BR>Cabeça de corte removível<BR>Aparador para pêlos compridos<BR>Indicador de carregamento<BR>Função Direct-Drive: com a bateria totalmente descarregada, a lâmina pode ser usada imediatamente quando ligado á corrente elétrica <br>Garantia:2 anos<br>",,,Não,
49130063,"M.BARBEAR AEG REC.3NIV.-HR5655AZUL",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","39,99","25,58",não,não,não,não,HR5655AZUL,"4015067206780 ","0,475","3,128",230,160,85,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130063 ","Alimentação: Recarregável  <BR>Bateria: 40 minutos  <BR>Tempo de Carga: 2 horas  <BR>Cor: Azul  <BR>Garantia: 2 anos<BR>-","Alimentação:Recarregável <br>Bateria:40 minutos <br>Tempo de Carga:2 horas <br>Cor:Azul <br>Características:3 níveis de corte com lâminas duplas e flexíveis<BR>Aparador para pêlos compridos<BR>Cabeça de corte desmontável <br>Garantia:2 anos<br>",,,Sim,
49130064,"M.BARBEAR AEG REC.3N.-HR5655SILVER",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300332,"MAQUINAS DE BARBEAR                               ",",00","39,99","25,58",não,não,não,não,HR5655SILVER,"4015067206773 ","0,475","3,128",230,85,160,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130064 ","Alimentação: Recarregável  <BR>Bateria: 40 minutos  <BR>Tempo de Carga: 2 horas  <BR>Cor: Preto  <BR>Garantia: 2 anos<BR>-","Alimentação:Recarregável <br>Bateria:40 minutos <br>Tempo de Carga:2 horas <br>Cor:Preto <br>Características:3 níveis de corte com lâminas duplas e flexíveis<BR>Aparador para pêlos compridos<BR>Cabeça de corte desmontável <br>Garantia:2 anos<br>",,,Sim,
49130065,"ESC.DENTES AEG SONICA-IPX7-EZS5663",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300334,"ESCOVAS DE DENTES                                 ",",00","16,99","11,39",não,não,não,não,EZS5663,"4015067206872 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130065 ","R.P.M.: 30.000  <BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","R.P.M.:30.000 <br>Cor:Branco <br>Características:Escova com ponta arredondada Tynex e filamentos qualidade DuPont<BR>Revestimento à prova de água IPX7<BR>Indicador LED azul com 2 ajustes de velocidade<BR>Temporizador de 2 minutos de intervalo + 4 zonas <br>Garantia:2 anos<br>",,,Não,
49130066,"ESC.DENTES AEG SONICA-IPX7-EZS5664",495,"AEG  - USO PESSOAL",3,"PEQUENOS DOMÉSTICOS",330,"ASSEIO PESSOAL",3300334,"ESCOVAS DE DENTES                                 ",",00","36,99","22,79",não,não,não,não,EZS5664,"4015067206889 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130066 ","R.P.M.: 30.000  <BR>Cor: Silver  <BR>Garantia: 2 anos<BR>-","R.P.M.:30.000 <br>Cor:Silver <br>Características:Escova com ponta arredondada Tynex e filamentos qualidade DuPont<BR>Revestimento à prova de água IPX7<BR>Temporizador de 2 minutos de intervalo + 4 zonas <br>Garantia:2 anos<br>",,,Não,
49130067,"REC AEG P/ESC.DENTES(4)  -EZSBRUSH",495,"AEG  - USO PESSOAL",9,"ACESSÓRIOS E BATERIAS",900,"ACESSÓRIOS E BATERIAS",9000902,"ACESSÓRIOS                                        ",",00","13,99","8,84",não,não,não,não,EZSBRUSH,"4015067558766 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=49130067 ","Quantidades: 4  <BR>Garantia: 2 anos<BR>-","Quantidades:4 <br>Características:Recarga para as escovas de dentes EZ 5663 e 5664 <br>Garantia:2 anos<br>",,,Não,
