34850060,"EXAUST ORBEGOZ.INTEG.75C.3V.-CA08190IN",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",80,"ENCASTRE - EXAUSTOR/EXTRATORES",800081,"EXAUST.CONVENCIONAIS                              ",",00","141,52","88,10",não,não,não,não,16961,"8436044535581 ","9,1","89,76",800,340,330,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34850060 ","Aspiração/Extracção: 615 m3/hora<BR>Nº de Velocidades: 3  <BR>Classe Energética: B  <BR>Nº de Motores: 1  <BR>Nº de Lâmpadas: 2 x 2 W  <BR>Filtro: Alumínio  <BR>Nível de Ruído: 69 dB<BR>Altura: 25,4 cm<BR>Largura: 75 cm<BR>Profundidade: 29,6 cm<BR>Cor: Inox  <BR>Garantia: 2 anos<BR>-","Aspiração/Extracção:615 m3/hora<br>Nº de Velocidades:3 <br>Classe Energética:B <br>Nº de Motores:1 <br>Nº de Lâmpadas:2 x 2 W <br>Filtro:Alumínio <br>Nível de Ruído:69 dB<br>Altura:25,4 cm<br>Largura:75 cm<br>Profundidade:29,6 cm<br>Cor:Inox <br>Características:Iluminação LED<BR>Filtro extraível<BR>Instalação fácil<BR>Fácil de limpar <br>Garantia:2 anos<br>",B,,Não,
34850061,"EXAUST ORBEGOZ.INTEG.52C.3V.-CA09160BL",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",80,"ENCASTRE - EXAUSTOR/EXTRATORES",800081,"EXAUST.CONVENCIONAIS                              ",",00","216,86","135,77",não,não,não,não,16962,"8436044535598 ","12,1","80,427",340,570,415,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34850061 ","Aspiração/Extracção: 589 m3/hora<BR>Nº de Velocidades: 3  <BR>Classe Energética: A  <BR>Nº de Motores: 1  <BR>Nº de Lâmpadas: 2 x 1 W  <BR>Filtro: Alumínio  <BR>Nível de Ruído: 71 dB<BR>Altura: 30,7 cm<BR>Largura: 52 cm<BR>Profundidade: 29,6 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Aspiração/Extracção:589 m3/hora<br>Nº de Velocidades:3 <br>Classe Energética:A <br>Nº de Motores:1 <br>Nº de Lâmpadas:2 x 1 W <br>Filtro:Alumínio <br>Nível de Ruído:71 dB<br>Altura:30,7 cm<br>Largura:52 cm<br>Profundidade:29,6 cm<br>Cor:Branco <br>Características:Painel de controlo digital<BR>Temporizador de 5 minutos<BR>Iluminação LED<BR>Filtro extraível<BR>Instalação fácil<BR>Fácil de limpar <br>Garantia:2 anos<br>",A,,Não,
34850062,"EXAUST ORBEGOZ.INTEG.75C.3V.-CA09190BL",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",80,"ENCASTRE - EXAUSTOR/EXTRATORES",800081,"EXAUST.CONVENCIONAIS                              ",",00","260,06","162,83",não,não,não,não,16963,"8436044535604 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34850062 ","Aspiração/Extracção: 589 m3/hora<BR>Nº de Velocidades: 3  <BR>Classe Energética: A  <BR>Nº de Motores: 1  <BR>Nº de Lâmpadas: 2 x 1 W  <BR>Filtro: Alumínio  <BR>Nível de Ruído: 71 dB<BR>Altura: 30,7 cm<BR>Largura: 75 cm<BR>Profundidade: 29,6 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Aspiração/Extracção:589 m3/hora<br>Nº de Velocidades:3 <br>Classe Energética:A <br>Nº de Motores:1 <br>Nº de Lâmpadas:2 x 1 W <br>Filtro:Alumínio <br>Nível de Ruído:71 dB<br>Altura:30,7 cm<br>Largura:75 cm<br>Profundidade:29,6 cm<br>Cor:Branco <br>Características:Painel de controlo digital<BR>Temporizador de 5 minutos<BR>Iluminação LED<BR>Filtro extraível<BR>Instalação fácil<BR>Fácil de limpar <br>Garantia:2 anos<br>",A,,Não,
34850063,"EXAUST ORBEGOZ.STAND.60C.2M-ST07260DIN",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",80,"ENCASTRE - EXAUSTOR/EXTRATORES",800081,"EXAUST.CONVENCIONAIS                              ",",00","94,90","58,92",não,não,não,não,17221,"8436044538025 ","7,793","69,12",540,200,640,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34850063 ","Aspiração/Extracção: 347 m3/hora<BR>Nº de Velocidades: 3  <BR>Classe Energética: E  <BR>Nº de Motores: 2  <BR>Nº de Lâmpadas: 1 x 2,5 W  <BR>Filtro: Alumínio  <BR>Nível de Ruído: 69 dB<BR>Altura: 15 cm<BR>Largura: 60 cm<BR>Profundidade: 50 cm<BR>Cor: Inox  <BR>Garantia: 2 anos<BR>-","Aspiração/Extracção:347 m3/hora<br>Nº de Velocidades:3 <br>Classe Energética:E <br>Nº de Motores:2 <br>Nº de Lâmpadas:1 x 2,5 W <br>Filtro:Alumínio <br>Nível de Ruído:69 dB<br>Altura:15 cm<br>Largura:60 cm<br>Profundidade:50 cm<br>Cor:Inox <br>Características:Iluminação LED<BR>Fácil de limpar <br>Garantia:2 anos<br>",E,,Não,
34860004,"TERMOAC ORBEGOZ. 80L.1500W.I.VER-TRM83",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",110,TERMOACUMULADORES,1100112,"TERMOACUMULADORES - ELÉCTRICOS                    ",",00","211,90","133,81",não,não,não,sim,TRM83,"8436044525735 ","29,05","219,213",510,530,811,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34860004 ","Capacidade: 80 Litros<BR>Potência: 1500 W<BR>Temp. Máxima: 75 º.c<BR>Diâmetro: 43 cm<BR>Altura: 75 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:80 Litros<br>Potência:1500 W<br>Temp. Máxima:75 º.c<br>Diâmetro:43 cm<br>Altura:75 cm<br>Cor:Branco <br>Características:Camada de isolamento<BR>Válvula de segurança<BR>Ânodo de magnésio<BR>Termostato exterior<BR>Esmalte vítreo<BR>Termostato contra sobreaquecimento<BR>Instalação vertical <br>Garantia:2 anos<br>",,,Não,
34860006,"TERMOAC ORBEGOZ. 30L.1500W.I.VER-TRM33",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",110,TERMOACUMULADORES,1100112,"TERMOACUMULADORES - ELÉCTRICOS                    ",",00","141,90","86,38",não,não,não,sim,TRM33,"8436044529825 ","10,2","109,2",420,400,650,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34860006 ","Capacidade: 30 Litros<BR>Potência: 1500 W<BR>Diâmetro: 34 cm<BR>Altura: 58 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:30 Litros<br>Potência:1500 W<br>Diâmetro:34 cm<br>Altura:58 cm<br>Cor:Branco <br>Características:Camada de isolamento<BR>Válvula de segurança<BR>Ânodo de magnésio<BR>Termostato exterior<BR>Esmalte vítreo<BR>Termostato contra sobreaquecimento<BR>Índice de protecção IPX4<BR>Temperatura máxima: 75ºC<BR>Instalação vertical <br>Garantia:2 anos<br>",,,Não,
34860007,"TERMOAC ORBEGOZ. 50L.1500W.I.VER-TRM53",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",110,TERMOACUMULADORES,1100112,"TERMOACUMULADORES - ELÉCTRICOS                    ",",00","172,90","104,71",não,não,não,sim,TRM53,"8436044529832 ","18,06","157,872",460,440,780,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34860007 ","Capacidade: 50 Litros<BR>Potência: 1500 W<BR>Diâmetro: 40 cm<BR>Altura: 72 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:50 Litros<br>Potência:1500 W<br>Diâmetro:40 cm<br>Altura:72 cm<br>Cor:Branco <br>Características:Camada de isolamento<BR>Válvula de segurança<BR>Ânodo de magnésio<BR>Termostato exterior<BR>Esmalte vítreo<BR>Termostato contra sobreaquecimento<BR>Índice de protecção IPX4<BR>Temperatura máxima: 75ºC<BR>Instalação vertical <br>Garantia:2 anos<br>",,,Não,
34860008,"TERMOAC ORBEGOZ.100L.1500W.I.VE-TRM103",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",110,TERMOACUMULADORES,1100112,"TERMOACUMULADORES - ELÉCTRICOS                    ",",00","246,90","149,89",não,não,não,não,TRM103,"8436044529856 ",24,"269,28",550,510,960,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34860008 ","Capacidade: 100 Litros<BR>Potência: 1500 W<BR>Diâmetro: 43 cm<BR>Altura: 87 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:100 Litros<br>Potência:1500 W<br>Diâmetro:43 cm<br>Altura:87 cm<br>Cor:Branco <br>Características:Camada de isolamento<BR>Válvula de segurança<BR>Ânodo de magnésio<BR>Termostato exterior<BR>Esmalte vítreo<BR>Termostato contra sobreaquecimento<BR>Índice de protecção IPX4<BR>Temperatura máxima: 75ºC<BR>Instalação vertical <br>Garantia:2 anos<br>",,,Não,
34860009,"TERMOAC ORBEGOZ. 80L.1500W.I.VER-TRM84",431,ORBEGOZO,1,"GRANDES DOMÉSTICOS",110,TERMOACUMULADORES,1100112,"TERMOACUMULADORES - ELÉCTRICOS                    ",",00","211,90","128,91",não,não,não,não,TRM84,"8436044536854 ","28,1","210,528",480,510,860,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=34860009 ","Capacidade: 80 Litros<BR>Potência: 1500 W<BR>Temp. Máxima: 75 º.c<BR>Diâmetro: 43 cm<BR>Altura: 75 cm<BR>Cor: Branco  <BR>Garantia: 2 anos<BR>-","Capacidade:80 Litros<br>Potência:1500 W<br>Temp. Máxima:75 º.c<br>Diâmetro:43 cm<br>Altura:75 cm<br>Cor:Branco <br>Características:Camada de isolamento<BR>Válvula de segurança<BR>Ânodo de magnésio<BR>Termostato exterior<BR>Esmalte vítreo<BR>Termostato contra sobreaquecimento<BR>Instalação vertical <br>Garantia:2 anos<br>",,,Não,
35140001,"FOG GRALUX 90x55-5G.FG.PB. -FQ5100/1X",473,GRALUX,1,"GRANDES DOMÉSTICOS",30,FOGÕES,300031,"FOGÕES C/GÁS                                      ",",00","379,00","259,16",não,não,não,não,FQ5100/1X,"3104101010009 ",50,"488,52",885,920,600,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=35140001 ","Tipo de Mesa: Aço inoxidável  <BR>Queimadores/Zonas: 5 G  <BR>Forno: Gás  <BR>Altura: 86 cm<BR>Largura: 90 cm<BR>Profundidade: 55 cm<BR>Acessórios Incluídos: Tabuleiro<BR>Grelha  <BR>Cor: Inox  <BR>Garantia: 2 anos<BR>-","Tipo de Mesa:Aço inoxidável <br>Queimadores/Zonas:5 G <br>Forno:Gás <br>Altura:86 cm<br>Largura:90 cm<br>Profundidade:55 cm<br>Características:Queimador quadruplo<BR>Grelhas em esmalte<BR>Válvulas de segurança em todos os queimadores<BR>Tampa em vidro<BR>Porta do forno com vidro duplo<BR>Compartimento para a garrafa de gás<BR>Compartimento para aquecimento de pratos<BR>Pés reguláveis<BR>Gás Butano <br>Acessórios Incluídos:Tabuleiro<BR>Grelha <br>Cor:Inox <br>Garantia:2 anos<br>",,,Não,
