43915542,"A.C SAMSUNG SPLIT INV.WIFI-AR24NSWXCWK",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","1.417,90","921,38",não,não,não,sim,AR24NSWXCWK,"              ","63,8","478,051",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915542 ","Capacidade de Arrefecimento: 22.178 Btu/h  <BR>Capacidade de Aquecimento: 25.248 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Dimensão: 30,1 x 106,5 x 31,1 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:22.178 Btu/h <br>Capacidade de Aquecimento:25.248 Btu/h <br>Classe Energética:A++ <br>Dimensão:30,1 x 106,5 x 31,1 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",A++,,Não,
43915543,"A.C SAMSUNG SPLIT INVERTER-AR24NSFPEWQ",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","1.183,90","769,28",não,não,não,sim,AR24NSFPEWQ,"              ","60,2","435,619",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915543 ","Capacidade de Arrefecimento: 22.178 Btu/h  <BR>Capacidade de Aquecimento: 25.248 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Dimensão: 29,8 x 106,5 x 23 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:22.178 Btu/h <br>Capacidade de Aquecimento:25.248 Btu/h <br>Classe Energética:A++ <br>Dimensão:29,8 x 106,5 x 23 cm (AxLxP)<br>Cor:Branco <br>Características:Função de rearme automático<BR>Modo automático<BR>Capacidade de ajuste automático na função noturna<BR>Arrefecimento em 2 passos <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",A++,,Não,
43915544,"A.C SAMSUNG SPLIT INVERTER-AR09NXFPEWQ",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","562,90","366,54",não,não,não,sim,AR09NXFPEWQ,"              ","32,1","219,835",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915544 ","Capacidade de Arrefecimento: 9.383 Btu/h  <BR>Capacidade de Aquecimento: 10.918 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Dimensão: 26 x 88 x 36 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:9.383 Btu/h <br>Capacidade de Aquecimento:10.918 Btu/h <br>Classe Energética:A++ <br>Dimensão:26 x 88 x 36 cm (AxLxP)<br>Cor:Branco <br>Características:Defletor único optimizado<BR>Varrimento vertical automático<BR>Varrimento horizontal manual<BR>Ligar / desligar sinal sonoro<BR>Temporizador 24 h<BR>Função modo automático<BR>Rearme automático<BR>Desumidificação<BR>Modo ventilação<BR>Modo silencioso<BR>Limpeza automática <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",A++,,Não,
43915545,"A.C SAMSUNG SPLIT INVERTER-AR12NXFPEWQ",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","639,90","404,73",não,não,não,sim,AR12NXFPEWQ,"              ","51,5","223,23",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915545 ","Capacidade de Arrefecimento: 11.942 Btu/h  <BR>Capacidade de Aquecimento: 11.942 Btu/h  <BR>Classe Energética: A  <BR>Dimensão: 28,5 x 82 x 21,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:11.942 Btu/h <br>Capacidade de Aquecimento:11.942 Btu/h <br>Classe Energética:A <br>Dimensão:28,5 x 82 x 21,5 cm (AxLxP)<br>Cor:Branco <br>Características:Função de rearme automático<BR>Modo automático<BR>Capacidade de ajuste automático na função noturna<BR>Arrefecimento em 2 passos <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",A,,Não,
43915546,"A.C SAMSUNG SPLIT INVERTER-AR18NSFPEWQ",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","877,90","570,38",não,não,não,sim,AR18NSFPEWQ,"              ",57,"438,831",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915546 ","Capacidade de Arrefecimento: 17.061 Btu/h  <BR>Capacidade de Aquecimento: 20.473 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Dimensão: 29 x 112,5 x 37,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:17.061 Btu/h <br>Capacidade de Aquecimento:20.473 Btu/h <br>Classe Energética:A++ <br>Dimensão:29 x 112,5 x 37,5 cm (AxLxP)<br>Cor:Branco <br>Características:Mostrador com 3 lâmpadas LED<BR>Defletor único otimizado<BR>Varrimento vertical automático<BR>Varrimento horizontal automático<BR>Ligar / desligar sinal sonoro<BR>Temporizador 24 h<BR>Desumidificação<BR>Modo ventilação<BR>Modo silencioso<BR>Função de rearme automático<BR>Modo automático<BR>Limpeza automática <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",A++,,Não,
43915547,"UNID.INT SAMSUNG INV.WIFI-AR07NXCXAWKN",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","373,90","243,38",não,não,não,não,AR07NXCXAWKN,"8801643090814 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915547 ","Capacidade de Arrefecimento: 6.824 Btu/h  <BR>Capacidade de Aquecimento: 7.506 Btu/h  <BR>Dimensão: 29,5 x 82,8 x 26,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:6.824 Btu/h <br>Capacidade de Aquecimento:7.506 Btu/h <br>Dimensão:29,5 x 82,8 x 26,5 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Tecnologia de purificação de ar ionizador<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",,,Não,
43915548,"UNID.INT SAMSUNG INV.WIFI-AR09NXCXAWKN",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","414,90","269,76",não,não,não,não,AR09NXCXAWKN,"8801643090852 ","14,9","96,288",320,340,885,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915548 ","Capacidade de Arrefecimento: 8.530 Btu/h  <BR>Capacidade de Aquecimento: 10.918 Btu/h  <BR>Dimensão: 29,5 x 82,8 x 26,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:8.530 Btu/h <br>Capacidade de Aquecimento:10.918 Btu/h <br>Dimensão:29,5 x 82,8 x 26,5 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Tecnologia de purificação de ar ionizador<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",,,Sim,
43915549,"UNID.INT SAMSUNG INV.WIFI-AR12NXCXAWKN",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","472,90","307,89",não,não,não,não,AR12NXCXAWKN,"8801643090937 ","14,2","96,288",320,340,885,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915549 ","Capacidade de Arrefecimento: 11.942 Btu/h  <BR>Capacidade de Aquecimento: 13.648 Btu/h  <BR>Dimensão: 29,5 x 82,8 x 26,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:11.942 Btu/h <br>Capacidade de Aquecimento:13.648 Btu/h <br>Dimensão:29,5 x 82,8 x 26,5 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Tecnologia de purificação de ar ionizador<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",,,Não,
43915550,"UNID.INT SAMSUNG INV.WIFI-AR07NXWXCWKN",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","270,90","175,50",não,não,não,sim,AR07NXWXCWKN,"8801643090845 ","9,4","92,928",320,880,330,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915550 ","Capacidade de Arrefecimento: 6.824 Btu/h  <BR>Capacidade de Aquecimento: 7.506 Btu/h  <BR>Dimensão: 26,7 x 82,8 x 26,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:6.824 Btu/h <br>Capacidade de Aquecimento:7.506 Btu/h <br>Dimensão:26,7 x 82,8 x 26,5 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",,,Não,
43915551,"UNID.INT SAMSUNG INV.WIFI-AR09NXWXCWKN",389,"SAMSUNG  - AR CONDICIONADO",6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","306,90","198,90",não,não,não,sim,AR09NXWXCWKN,"8801643090913 ","11,9","95,832",330,880,330,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=43915551 ","Capacidade de Arrefecimento: 9.383 Btu/h  <BR>Capacidade de Aquecimento: 10.918 Btu/h  <BR>Dimensão: 26,7 x 82,8 x 26,5 cm (AxLxP)<BR>Cor: Branco  <BR>Acessórios Incluídos: Telecomando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:9.383 Btu/h <br>Capacidade de Aquecimento:10.918 Btu/h <br>Dimensão:26,7 x 82,8 x 26,5 cm (AxLxP)<br>Cor:Branco <br>Características:Tecnologia Samsung SmartThings<BR>Tecnologia Samsung WindFree<BR>Função de rearme automático<BR>Modo automático<BR>Defletores de ar de oscilação automática (auto swing)<BR>Capacidade de varrimento lateral a 120 graus<BR>Desafasamento de insuflação entre arrefecimento / aquecimento de 90 graus<BR>Capacidade de ajuste automático da função noturna <br>Acessórios Incluídos:Telecomando <br>Garantia:2 anos<br>",,,Não,
