41067032,"UNID.INTERIOR VULCANO -CHAO/TETO12000B",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","484,90","305,95",não,não,não,não,7.738.306.317,"4051516285418 ","50,1","336,15",300,830,1350,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067032 ","Capacidade de Arrefecimento: 12.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 70 x 122 x 22,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:12.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:70 x 122 x 22,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067033,"UNID.INTERIOR VULCANO -CHAO/TETO18000B",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","504,90","318,45",não,não,não,não,7.738.306.318,"4051516285425 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067033 ","Capacidade de Arrefecimento: 18.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 70 x 122 x 22,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:18.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:70 x 122 x 22,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067034,"UNID.INTERIOR VULCANO -CHAO/TETO22000B",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","563,90","355,91",não,não,não,não,7.738.311.144,"4051516755737 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067034 ","Capacidade de Arrefecimento: 22.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 70 x 122 x 22,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:22.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:70 x 122 x 22,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067035,"UNID.INTERIOR VULCANO -CASSETE 12000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","445,90","280,98",não,não,não,não,7.736.501.571,"4051516778842 ","26,79","265,517",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067035 ","Capacidade de Arrefecimento: 12.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 5 x 65 x 65 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:12.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:5 x 65 x 65 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067036,"UNID.INTERIOR VULCANO -CASSETE 18000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","494,90","312,20",não,não,não,não,7.736.501.572,"4051516778859 ","27,09","268,699",0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067036 ","Capacidade de Arrefecimento: 18.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 5 x 65 x 65 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:18.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:5 x 65 x 65 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067037,"UNID.INTERIOR VULCANO -CASSETE 22000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","579,90","365,26",não,não,não,não,7.736.501.573,"4051516778866 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067037 ","Capacidade de Arrefecimento: 22.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 6 x 95 x 95 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:22.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:6 x 95 x 95 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067038,"UNID.INTERIOR VULCANO -CONDUTA 9000BTU",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","316,90","199,80",não,não,não,não,7.738.306.322,"4051516285463 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067038 ","Capacidade de Arrefecimento: 9.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 20 x 70 x 61,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:9.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:20 x 70 x 61,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067039,"UNID.INTERIOR VULCANO -CONDUTA 12000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","346,90","218,54",não,não,não,não,7.738.306.323,"4051516285470 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067039 ","Capacidade de Arrefecimento: 12.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 20 x 70 x 61,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:12.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:20 x 70 x 61,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067040,"UNID.INTERIOR VULCANO -CONDUTA 18000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","425,90","268,49",não,não,não,não,7.738.306.324,"4051516285487 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067040 ","Capacidade de Arrefecimento: 18.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 20 x 90 x 61,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:18.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:20 x 90 x 61,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
41067041,"UNID.INTERIOR VULCANO -CONDUTA 22000BT",122,VULCANO,6,CLIMATIZAÇÃO,610,"AR CONDICIONADO",6100614,"AR COND.INVERTER                                  ",",00","494,90","312,20",não,não,não,não,7.738.311.143,"4051516755720 ",0,0,0,0,0,"http://services.sorefoz.pt/redes/imgredes2.aspx?IMG=41067041 ","Capacidade de Arrefecimento: 22.000 Btu/h  <BR>Classe Energética: A&#43 &#43   <BR>Filtro: Anti-pó  <BR>Dimensão: 20 x 110 x 61,5 cm (AxLxP)<BR>Acessórios Incluídos: Comando  <BR>Garantia: 2 anos<BR>-","Capacidade de Arrefecimento:22.000 Btu/h <br>Classe Energética:A++ <br>Filtro:Anti-pó <br>Dimensão:20 x 110 x 61,5 cm (AxLxP)<br>Características:Tecnologia Inverter DC<BR>Compacto<BR>Silencioso<BR>Gás refrigerante ecológico R410a<BR>Versatilidade frio / calor<BR>Fácil de instalar e usar<BR>Funções inteligentes: Swing, Sleep, Autolimpeza, Diagnóstico de erros, Turbo<BR>Modos de funcionamento: Desumidificação, Autoventilação, Frio e Calor<BR>Programação ligar / desligar <br>Acessórios Incluídos:Comando <br>Garantia:2 anos<br>",A++,,Não,
